frame,eval_time_s,npz_time_s,ref_contact_left,ref_contact_right,raw_contact_left,raw_contact_right,robot_contact_5cm_left,robot_contact_5cm_right,ref_contact_any,raw_contact_any,sim_contact_any,sim_hand_object_dist_left_m,sim_hand_object_dist_right_m,ref_hand_object_dist_left_m,ref_hand_object_dist_right_m,sim_min_hand_sdf_m,ref_min_hand_sdf_m,object_pos_lag_m,support_proxy_lag_m,contact_miss_reason,phase_shift_suggestion_frames
43,0.86,0.7333348000000003,,,False,False,,,True,False,True,,,,,0.039058140148699905,0.0,0.031229601674985973,,hit,0
44,0.88,0.7500015000000003,,,False,False,,,True,False,True,,,,,0.03976109019737378,0.0,0.030331200440048705,,hit,0
45,0.9,0.7666682000000004,,,False,False,,,True,False,True,,,,,0.04189286964771127,0.0,0.029506566449796084,,hit,0
46,0.92,0.7833349000000004,,,False,False,,,True,False,True,,,,,0.046638990465493746,0.0,0.029225986008148575,,hit,0
47,0.94,0.8000016000000004,,,False,False,,,True,False,False,,,,,0.053265565889130395,0.0,0.029403947395185738,,raw_or_retarget_questionable,0
48,0.96,0.8166683000000005,,,True,True,,,True,True,False,,,,,0.06136064352641596,0.0,0.028989149527112734,,raw_or_retarget_questionable,0
49,0.98,0.8333350000000005,,,True,True,,,True,True,False,,,,,0.06950123633764482,0.0,0.029536537762581486,,raw_or_retarget_questionable,0
50,1.0,0.8500017000000005,,,True,True,,,True,True,False,,,,,0.07707832706962914,0.0,0.029062280637603893,,raw_or_retarget_questionable,0
51,1.02,0.8666684000000006,,,True,True,,,True,True,False,,,,,0.08197951160698902,0.0,0.028666312385401006,,raw_or_retarget_questionable,0
52,1.04,0.8833351000000006,,,True,True,,,True,True,False,,,,,0.08140704988103159,0.0,0.02830498104774219,,raw_or_retarget_questionable,0
53,1.06,0.9000018000000006,,,True,True,,,True,True,False,,,,,0.07370685605850447,0.0,0.027923382671153924,,raw_or_retarget_questionable,0
54,1.08,0.9166685000000007,,,True,True,,,True,True,False,,,,,0.05671770416986177,0.0,0.02754419930953588,,raw_or_retarget_questionable,0
55,1.1,0.9333352000000007,,,True,True,,,True,True,True,,,,,0.03000458568467612,0.0,0.027168774804007572,,hit,0
56,1.12,0.9500019000000007,,,True,True,,,True,True,True,,,,,0.01141450122992027,0.0,0.025992523154907615,,hit,0
57,1.14,0.9666686000000008,,,True,True,,,True,True,True,,,,,0.0,0.0,0.024593575477666295,,hit,0
58,1.16,0.9833353000000008,,,True,True,,,True,True,True,,,,,0.0,0.0,0.023969110329581746,,hit,0
59,1.18,1.0000020000000007,,,True,True,,,True,True,True,,,,,0.0,0.0,0.023863198153910657,,hit,0
60,1.2,1.0166687000000008,,,True,True,,,True,True,True,,,,,0.0,0.0,0.02406314254565563,,hit,0
61,1.22,1.0333354000000008,,,True,True,,,True,True,True,,,,,0.0,0.0,0.023849421880937225,,hit,0
62,1.24,1.0500021000000008,,,True,True,,,True,True,True,,,,,0.0,0.0,0.023329815541373925,,hit,0
63,1.26,1.0666688000000009,,,True,True,,,True,True,True,,,,,0.0030797688728386174,0.0,0.021962239072153264,,hit,0
64,1.28,1.083335500000001,,,True,True,,,True,True,True,,,,,0.011510556106227532,0.0,0.020612246113321988,,hit,0
65,1.3,1.100002200000001,,,True,True,,,True,True,True,,,,,0.02036794175676493,0.0,0.01805896718348371,,hit,0
66,1.32,1.116668900000001,,,True,True,,,True,True,True,,,,,0.029797323639127626,0.0,0.014934021101990219,,hit,0
67,1.34,1.133335600000001,,,True,True,,,True,True,True,,,,,0.03845163712406313,0.0,0.009868112029151197,,hit,0
68,1.36,1.150002300000001,,,True,True,,,True,True,True,,,,,0.046355626686171936,0.0,0.0046820922819584545,,hit,0
69,1.38,1.166669000000001,,,True,True,,,True,True,False,,,,,0.05239784262156488,0.0,0.0042228587668055005,,raw_or_retarget_questionable,0
70,1.4,1.183335700000001,,,True,True,,,True,True,False,,,,,0.057017795890985656,0.0,0.00869029051676578,,raw_or_retarget_questionable,0
71,1.42,1.2000024000000011,,,True,True,,,True,True,False,,,,,0.05617586701401478,0.0,0.0139944488089591,,raw_or_retarget_questionable,0
72,1.44,1.2166691000000012,,,True,True,,,True,True,False,,,,,0.05496516049693484,0.0,0.01901013598594228,,raw_or_retarget_questionable,0
73,1.46,1.2333358000000012,,,True,True,,,True,True,False,,,,,0.055067871456588646,0.0,0.022680163967100618,,raw_or_retarget_questionable,0
74,1.48,1.2500025000000012,,,True,True,,,True,True,False,,,,,0.055991891951602646,0.0,0.025666280825409758,,raw_or_retarget_questionable,0
75,1.5,1.2666692000000013,,,True,True,,,True,True,False,,,,,0.05719216916295872,0.0,0.028846601481682374,,raw_or_retarget_questionable,0
76,1.52,1.2833359000000013,,,True,True,,,True,True,False,,,,,0.05863748318632095,0.0,0.032113951702899365,,raw_or_retarget_questionable,0
77,1.54,1.3000026000000013,,,True,True,,,True,True,False,,,,,0.058751403625499854,0.0,0.03253032259935811,,raw_or_retarget_questionable,0
78,1.56,1.3166693000000014,,,True,True,,,True,True,False,,,,,0.05808622887933401,0.0,0.0321118341293956,,raw_or_retarget_questionable,0
79,1.58,1.3333360000000014,,,True,True,,,True,True,False,,,,,0.05709548809025433,0.0,0.03142780092898717,,raw_or_retarget_questionable,0
80,1.6,1.3500027000000014,,,True,True,,,True,True,False,,,,,0.05635506885377184,0.0,0.03095305495098568,,raw_or_retarget_questionable,0
81,1.62,1.3666694000000015,,,True,True,,,True,True,False,,,,,0.055922372168608014,0.0,0.03412791841107623,,raw_or_retarget_questionable,0
82,1.64,1.3833361000000015,,,True,True,,,True,True,False,,,,,0.056044742755225474,0.0,0.03934615934825895,,raw_or_retarget_questionable,0
83,1.66,1.4000028000000015,,,True,True,,,True,True,False,,,,,0.056220707423623506,0.0,0.042028687515746586,,raw_or_retarget_questionable,0
84,1.68,1.4166695000000016,,,True,True,,,True,True,False,,,,,0.056353609858658005,0.0,0.04315745276043004,,raw_or_retarget_questionable,0
85,1.7,1.4333362000000016,,,True,True,,,True,True,False,,,,,0.05667091885576364,0.0,0.04550807289051142,,raw_or_retarget_questionable,0
86,1.72,1.4500029000000016,,,True,True,,,True,True,False,,,,,0.057269946945300354,0.0,0.04844591671412891,,raw_or_retarget_questionable,0
87,1.74,1.4666696000000017,,,True,True,,,True,True,False,,,,,0.058748025191126374,0.0,0.05247179557820566,,raw_or_retarget_questionable,0
88,1.76,1.4833363000000017,,,True,True,,,True,True,False,,,,,0.05970255577846095,0.0,0.05779250150688149,,raw_or_retarget_questionable,0
89,1.78,1.5000030000000018,,,True,True,,,True,True,False,,,,,0.05990384219105549,0.0,0.0620237086175674,,raw_or_retarget_questionable,0
90,1.8,1.5166697000000018,,,True,True,,,True,True,False,,,,,0.0598433348942351,0.0,0.06521148148419939,,raw_or_retarget_questionable,0
91,1.82,1.5333364000000018,,,True,True,,,True,True,False,,,,,0.05994812024380325,0.0,0.06706758977671541,,raw_or_retarget_questionable,0
92,1.84,1.5500031000000019,,,True,True,,,True,True,False,,,,,0.06032269799746798,0.0,0.06771772142568984,,raw_or_retarget_questionable,0
93,1.86,1.5666698000000019,,,True,True,,,True,True,False,,,,,0.061335901391642855,0.0,0.07158713518645801,,raw_or_retarget_questionable,0
94,1.88,1.583336500000002,,,True,True,,,True,True,False,,,,,0.0625676152537682,0.0,0.07746563012240738,,raw_or_retarget_questionable,0
95,1.9,1.600003200000002,,,True,True,,,True,True,False,,,,,0.06387058790224431,0.0,0.07919352654490816,,raw_or_retarget_questionable,0
96,1.92,1.616669900000002,,,True,True,,,True,True,False,,,,,0.06487037465059586,0.0,0.07798333168229264,,raw_or_retarget_questionable,0
97,1.94,1.633336600000002,,,True,True,,,True,True,False,,,,,0.06609275593707015,0.0,0.07879513644844302,,raw_or_retarget_questionable,0
98,1.96,1.650003300000002,,,True,True,,,True,True,False,,,,,0.06598003693994703,0.0,0.08142897584468857,,raw_or_retarget_questionable,0
99,1.98,1.666670000000002,,,True,True,,,True,True,False,,,,,0.06536689907137855,0.0,0.08611172144232407,,raw_or_retarget_questionable,0
100,2.0,1.6833367000000021,,,True,True,,,True,True,False,,,,,0.06537395974710392,0.0,0.09265300797512571,,raw_or_retarget_questionable,0
101,2.02,1.7000034000000022,,,True,True,,,True,True,False,,,,,0.06545515518040956,0.0,0.09649601197982323,,raw_or_retarget_questionable,0
102,2.04,1.7166701000000022,,,True,True,,,True,True,False,,,,,0.06455105362891639,0.0,0.0986651833805914,,raw_or_retarget_questionable,0
103,2.06,1.7333368000000022,,,True,True,,,True,True,False,,,,,0.06363745129488724,0.0,0.09940035703617633,,raw_or_retarget_questionable,0
104,2.08,1.7500035000000023,,,True,True,,,True,True,False,,,,,0.06390964865152043,0.0,0.10185365638551638,,raw_or_retarget_questionable,0
105,2.1,1.7666702000000023,,,True,True,,,True,True,False,,,,,0.06463474660307367,0.0,0.10709845957730965,,raw_or_retarget_questionable,0
106,2.12,1.7833369000000023,,,True,True,,,True,True,False,,,,,0.06540848383501818,0.0,0.11116120858687412,,raw_or_retarget_questionable,0
107,2.14,1.8000036000000024,,,True,True,,,True,True,False,,,,,0.06617436620846762,0.0,0.11345189579336945,,raw_or_retarget_questionable,0
108,2.16,1.8166703000000024,,,True,True,,,True,True,False,,,,,0.06551472912110462,0.0,0.11461231761681961,,raw_or_retarget_questionable,0
109,2.18,1.8333370000000024,,,True,True,,,True,True,False,,,,,0.06341471426406214,0.0,0.11600269401576507,,raw_or_retarget_questionable,0
110,2.2,1.8500037000000025,,,True,True,,,True,True,False,,,,,0.061434152356491134,0.0,0.11569946540456119,,raw_or_retarget_questionable,0
111,2.22,1.8666704000000025,,,True,True,,,True,True,False,,,,,0.060624932317753344,0.0,0.11803798401363114,,raw_or_retarget_questionable,0
112,2.24,1.8833371000000025,,,True,True,,,True,True,False,,,,,0.060981603815240926,0.0,0.1267666053953921,,raw_or_retarget_questionable,0
113,2.26,1.9000038000000026,,,True,True,,,True,True,False,,,,,0.061680351522699906,0.0,0.13080535654782935,,raw_or_retarget_questionable,0
114,2.28,1.9166705000000026,,,True,True,,,True,True,False,,,,,0.06233959641227649,0.0,0.12983849440587897,,raw_or_retarget_questionable,0
115,2.3,1.9333372000000026,,,True,True,,,True,True,False,,,,,0.06334405018203798,0.0,0.1299923434290943,,raw_or_retarget_questionable,0
116,2.32,1.9500039000000027,,,True,True,,,True,True,False,,,,,0.06491392514054783,0.0,0.12859511537736967,,raw_or_retarget_questionable,0
117,2.34,1.9666706000000027,,,True,True,,,True,True,False,,,,,0.06678647598541576,0.0,0.12664883132673652,,raw_or_retarget_questionable,0
118,2.36,1.9833373000000027,,,True,True,,,True,True,False,,,,,0.06898775785333688,0.0,0.12140131155199804,,raw_or_retarget_questionable,0
119,2.38,2.000004000000003,,,True,True,,,True,True,False,,,,,0.07027004169243345,0.0,0.11171558789468498,,raw_or_retarget_questionable,0
120,2.4,2.016670700000003,,,True,True,,,True,True,False,,,,,0.07336209283021203,0.0,0.10205471030130249,,raw_or_retarget_questionable,0
121,2.42,2.033337400000003,,,True,True,,,True,True,False,,,,,0.07938211097579895,0.0,0.08982345129039485,,raw_or_retarget_questionable,0
122,2.44,2.050004100000003,,,True,True,,,True,True,False,,,,,0.087218548721724,0.0,0.07587593141119475,,raw_or_retarget_questionable,0
123,2.46,2.066670800000003,,,True,True,,,True,True,False,,,,,0.09401335221977812,0.0,0.0636150205722007,,raw_or_retarget_questionable,0
124,2.48,2.083337500000003,,,True,True,,,True,True,False,,,,,0.0988291451461147,0.0,0.053089135391356894,,raw_or_retarget_questionable,0
125,2.5,2.100004200000003,,,True,True,,,True,True,False,,,,,0.09820257110494923,0.0,0.04607149793391974,,raw_or_retarget_questionable,0
126,2.52,2.116670900000003,,,True,True,,,True,True,False,,,,,0.09319024218525035,0.0,0.042074072305446436,,raw_or_retarget_questionable,0
127,2.54,2.133337600000003,,,True,True,,,True,True,False,,,,,0.08846816289862564,0.0,0.0410675934313511,,raw_or_retarget_questionable,0
128,2.56,2.150004300000003,,,True,True,,,True,True,False,,,,,0.08474635619153303,0.0,0.04305297929069326,,raw_or_retarget_questionable,0
129,2.58,2.166671000000003,,,True,True,,,True,True,False,,,,,0.08142176786317232,0.0,0.045171359916420024,,raw_or_retarget_questionable,0
130,2.6,2.183337700000003,,,True,True,,,True,True,False,,,,,0.07953283223012718,0.0,0.047220779720559755,,raw_or_retarget_questionable,0
131,2.62,2.200004400000003,,,True,True,,,True,True,False,,,,,0.07831040046777923,0.0,0.05082071576759264,,raw_or_retarget_questionable,0
132,2.64,2.2166711000000032,,,True,True,,,True,True,False,,,,,0.07785171190065092,0.0,0.0578921410552845,,raw_or_retarget_questionable,0
133,2.66,2.2333378000000033,,,True,True,,,True,True,False,,,,,0.07661469768184123,0.0,0.06120049885583082,,raw_or_retarget_questionable,0
134,2.68,2.2500045000000033,,,True,True,,,True,True,False,,,,,0.07440995215921999,0.0,0.05705663887165468,,raw_or_retarget_questionable,0
135,2.7,2.2666712000000033,,,True,True,,,True,True,False,,,,,0.06953980476791805,0.0,0.05148745966625481,,raw_or_retarget_questionable,0
136,2.72,2.2833379000000034,,,True,True,,,True,True,False,,,,,0.06558623360762328,0.0,0.042518070273643654,,raw_or_retarget_questionable,0
137,2.74,2.3000046000000034,,,True,True,,,True,True,False,,,,,0.06298029945096811,0.0,0.03300948396022659,,raw_or_retarget_questionable,0
138,2.76,2.3166713000000034,,,True,True,,,True,True,False,,,,,0.06072462113594158,0.0,0.017261966851472247,,raw_or_retarget_questionable,0
139,2.78,2.3333380000000035,,,True,True,,,True,True,False,,,,,0.06069879845724905,0.0,0.01747435748753033,,raw_or_retarget_questionable,0
140,2.8,2.3500047000000035,,,True,True,,,True,True,False,,,,,0.0652570233560833,0.0,0.03318061016973979,,raw_or_retarget_questionable,0
141,2.82,2.3666714000000035,,,True,True,,,True,True,False,,,,,0.06765658342085873,0.0,0.0466621520211706,,raw_or_retarget_questionable,0
142,2.84,2.3833381000000036,,,True,True,,,True,True,False,,,,,0.06809790412574468,0.0,0.0458581404624602,,raw_or_retarget_questionable,0
143,2.86,2.4000048000000036,,,True,True,,,True,True,False,,,,,0.06658704049538405,0.0,0.04401991804769562,,raw_or_retarget_questionable,0
144,2.88,2.4166715000000036,,,True,True,,,True,True,False,,,,,0.06051705527096085,0.0,0.03917463369146216,,raw_or_retarget_questionable,0
145,2.9,2.4333382000000037,,,True,True,,,True,True,False,,,,,0.05259615336281215,0.0,0.03746339433923381,,raw_or_retarget_questionable,0
146,2.92,2.4500049000000037,,,True,True,,,True,True,True,,,,,0.04939400593926424,0.0,0.04365791702854152,,hit,0
147,2.94,2.4666716000000037,,,True,True,,,True,True,True,,,,,0.04784544011972197,0.0,0.04641487616618103,,hit,0
148,2.96,2.4833383000000038,,,True,True,,,True,True,True,,,,,0.046319742231344,0.0,0.03636413928273009,,hit,0
149,2.98,2.500005000000004,,,True,True,,,True,True,True,,,,,0.04510068086067959,0.0,0.031128753479124,,hit,0
150,3.0,2.516671700000004,,,True,True,,,True,True,True,,,,,0.0459810826313532,0.0,0.03952580250813642,,hit,0
151,3.02,2.533338400000004,,,True,True,,,True,True,True,,,,,0.046240866323919994,0.0,0.044855405097698794,,hit,0
152,3.04,2.550005100000004,,,True,True,,,True,True,True,,,,,0.04470662780377871,0.0,0.03905425408948293,,hit,0
153,3.06,2.566671800000004,,,True,True,,,True,True,True,,,,,0.043441351709085974,0.0,0.03292822811203033,,hit,0
154,3.08,2.583338500000004,,,True,True,,,True,True,True,,,,,0.04218612883028716,0.0,0.025744998453039073,,hit,0
155,3.1,2.600005200000004,,,True,True,,,True,True,True,,,,,0.0409608532394059,0.0,0.020679386257970608,,hit,0
156,3.12,2.616671900000004,,,True,True,,,True,True,True,,,,,0.03903912303525253,0.0,0.019522875757569707,,hit,0
157,3.14,2.633338600000004,,,True,True,,,True,True,True,,,,,0.036691326613511654,0.0,0.025787604164240977,,hit,0
158,3.16,2.650005300000004,,,True,True,,,True,True,True,,,,,0.03422231106707835,0.0,0.025547652382551654,,hit,0
159,3.18,2.666672000000004,,,True,True,,,True,True,True,,,,,0.03169039621461828,0.0,0.02650299299622279,,hit,0
160,3.2,2.683338700000004,,,True,True,,,True,True,True,,,,,0.03117781899245764,0.0,0.030475535600515285,,hit,0
161,3.22,2.700005400000004,,,True,True,,,True,True,True,,,,,0.03177169479614955,0.0,0.033691748325209415,,hit,0
162,3.24,2.7166721000000043,,,True,True,,,True,True,True,,,,,0.03307301132623719,0.0,0.029735931819072685,,hit,0
163,3.26,2.7333388000000043,,,True,True,,,True,True,True,,,,,0.03457704778938603,0.0,0.028170841907081058,,hit,0
164,3.28,2.7500055000000043,,,True,True,,,True,True,True,,,,,0.037398024149846276,0.0,0.037737026126275254,,hit,0
165,3.3,2.7666722000000044,,,True,True,,,True,True,True,,,,,0.0403736615394652,0.0,0.04491105356232533,,hit,0
166,3.32,2.7833389000000044,,,True,True,,,True,True,True,,,,,0.03984756471620915,0.0,0.04512559176357397,,hit,0
167,3.34,2.8000056000000044,,,True,True,,,True,True,True,,,,,0.03685463434759473,0.0,0.04685246101903309,,hit,0
168,3.36,2.8166723000000045,,,True,True,,,True,True,True,,,,,0.037134663052928396,0.0,0.05742340342235995,,hit,0
169,3.38,2.8333390000000045,,,True,True,,,True,True,True,,,,,0.038834840702510864,0.0,0.06442610841302553,,hit,0
170,3.4,2.8500057000000045,,,True,True,,,True,True,True,,,,,0.04065316420801429,0.0,0.05771904989088262,,hit,0
171,3.42,2.8666724000000046,,,True,True,,,True,True,True,,,,,0.042583421424910506,0.0,0.05206815483160914,,hit,0
172,3.44,2.8833391000000046,,,True,True,,,True,True,True,,,,,0.04700622001116511,0.0,0.04773189978919901,,hit,0
173,3.46,2.9000058000000046,,,True,True,,,True,True,False,,,,,0.0517758680287706,0.0,0.04395963572599134,,raw_or_retarget_questionable,0
174,3.48,2.9166725000000047,,,True,True,,,True,True,False,,,,,0.05611245168547746,0.0,0.04074121068289785,,raw_or_retarget_questionable,0
175,3.5,2.9333392000000047,,,True,True,,,True,True,False,,,,,0.05825523698959373,0.0,0.03790852903512961,,raw_or_retarget_questionable,0
176,3.52,2.9500059000000047,,,True,True,,,True,True,False,,,,,0.05647188522011154,0.0,0.036869882588646506,,raw_or_retarget_questionable,0
177,3.54,2.9666726000000048,,,True,True,,,True,True,True,,,,,0.048273703559317205,0.0,0.03389543551833073,,hit,0
178,3.56,2.983339300000005,,,True,True,,,True,True,True,,,,,0.04095938913467839,0.0,0.02973034579899804,,hit,0
179,3.58,3.000006000000005,,,True,True,,,True,True,True,,,,,0.034333864071627085,0.0,0.02643098083148296,,hit,0
180,3.6,3.016672700000005,,,True,True,,,True,True,True,,,,,0.027782986960843137,0.0,0.024798173174965715,,hit,0
181,3.62,3.033339400000005,,,True,True,,,True,True,True,,,,,0.020987672674408542,0.0,0.02462326779248008,,hit,0
182,3.64,3.050006100000005,,,True,True,,,True,True,True,,,,,0.014429342960372238,0.0,0.023715129440300083,,hit,0
183,3.66,3.066672800000005,,,True,True,,,True,True,True,,,,,0.008303213989240832,0.0,0.023212834788969156,,hit,0
184,3.68,3.083339500000005,,,True,True,,,True,True,True,,,,,0.0032776385828832133,0.0,0.02284942973869859,,hit,0
185,3.7,3.100006200000005,,,False,True,,,True,True,True,,,,,0.0,0.0,0.022726189175445378,,hit,0
186,3.72,3.116672900000005,,,False,True,,,True,True,True,,,,,0.0,0.0,0.022812168440015483,,hit,0
187,3.74,3.133339600000005,,,False,True,,,True,True,True,,,,,0.0,0.0,0.022934273470232833,,hit,0
188,3.76,3.150006300000005,,,False,True,,,True,True,True,,,,,0.0,0.0,0.02297897857419601,,hit,0
189,3.78,3.166673000000005,,,False,True,,,True,True,True,,,,,0.0,0.0,0.022926041907123076,,hit,0
