frame,eval_time_s,npz_time_s,ref_contact_left,ref_contact_right,raw_contact_left,raw_contact_right,robot_contact_5cm_left,robot_contact_5cm_right,ref_contact_any,raw_contact_any,sim_contact_any,sim_hand_object_dist_left_m,sim_hand_object_dist_right_m,ref_hand_object_dist_left_m,ref_hand_object_dist_right_m,sim_min_hand_sdf_m,ref_min_hand_sdf_m,object_pos_lag_m,support_proxy_lag_m,contact_miss_reason,phase_shift_suggestion_frames
61,1.22,1.0333354000000008,,,True,True,,,True,True,True,,,,,0.043124008523278676,0.03375485548310778,0.04484869289302464,,hit,0
62,1.24,1.0500021000000008,,,True,True,,,True,True,True,,,,,0.043991942459979366,0.03433790691227672,0.035438794650939985,,hit,0
63,1.26,1.0666688000000009,,,True,True,,,True,True,True,,,,,0.04526806342384914,0.035306056796546234,0.040412725497986794,,hit,0
64,1.28,1.083335500000001,,,True,True,,,True,True,True,,,,,0.04728114153995218,0.03802073603812267,0.05088331130530252,,hit,0
65,1.3,1.100002200000001,,,True,True,,,True,True,True,,,,,0.04798129665530876,0.038604493793828513,0.05170277820936872,,hit,0
66,1.32,1.116668900000001,,,True,True,,,True,True,True,,,,,0.04947917311643355,0.03834030441060656,0.05016493544334407,,hit,0
67,1.34,1.133335600000001,,,True,True,,,True,True,True,,,,,0.04990186573388149,0.038020646030436665,0.052837040207593916,,hit,0
68,1.36,1.150002300000001,,,True,True,,,True,True,False,,,,,0.051265608751223185,0.03779642920481625,0.055021733776139045,,timing_or_wrong_side,0
69,1.38,1.166669000000001,,,True,True,,,True,True,False,,,,,0.05279555331149813,0.037721965490108804,0.058415445449804815,,timing_or_wrong_side,0
70,1.4,1.183335700000001,,,True,True,,,True,True,False,,,,,0.05441343469391243,0.03771004226916965,0.06190281996944784,,timing_or_wrong_side,0
71,1.42,1.2000024000000011,,,True,True,,,True,True,False,,,,,0.055822576953189595,0.038380894893789874,0.06240596423555724,,timing_or_wrong_side,0
72,1.44,1.2166691000000012,,,True,True,,,True,True,False,,,,,0.057538890696510615,0.03933111517078768,0.062178110055465564,,timing_or_wrong_side,0
73,1.46,1.2333358000000012,,,True,True,,,True,True,False,,,,,0.057862466555534446,0.03818978887339008,0.06242941790759514,,timing_or_wrong_side,0
74,1.48,1.2500025000000012,,,True,True,,,True,True,False,,,,,0.058301960840993684,0.036349019391899884,0.06278455420167826,,timing_or_wrong_side,0
75,1.5,1.2666692000000013,,,True,True,,,True,True,False,,,,,0.058596342792550174,0.03476925970546454,0.06140708831205586,,timing_or_wrong_side,0
76,1.52,1.2833359000000013,,,True,True,,,True,True,False,,,,,0.05939527840681948,0.03334038753550435,0.05977328734174208,,timing_or_wrong_side,0
77,1.54,1.3000026000000013,,,True,True,,,True,True,False,,,,,0.060599736494957396,0.03298151490060374,0.06088715835116953,,timing_or_wrong_side,0
78,1.56,1.3166693000000014,,,True,True,,,True,True,False,,,,,0.059097752558523065,0.03300407888681248,0.06273347793530185,,timing_or_wrong_side,0
79,1.58,1.3333360000000014,,,True,True,,,True,True,False,,,,,0.05844919316347533,0.0342814474384158,0.06431280409674053,,timing_or_wrong_side,0
80,1.6,1.3500027000000014,,,True,True,,,True,True,False,,,,,0.058099160125449884,0.03613097906046696,0.06564880829336382,,timing_or_wrong_side,0
81,1.62,1.3666694000000015,,,True,True,,,True,True,False,,,,,0.057584966620518735,0.04411290455477614,0.06979288059070429,,timing_or_wrong_side,0
82,1.64,1.3833361000000015,,,True,True,,,False,True,False,,,,,0.057801502116702236,0.05388798132611458,0.07450534452386058,,timing_or_wrong_side,0
83,1.66,1.4000028000000015,,,True,True,,,False,True,False,,,,,0.0576709863314426,0.05357820481542458,0.07247341132058338,,timing_or_wrong_side,0
84,1.68,1.4166695000000016,,,True,True,,,False,True,False,,,,,0.057569451821100265,0.05392553094577915,0.06800609717821801,,timing_or_wrong_side,0
85,1.7,1.4333362000000016,,,True,True,,,False,True,False,,,,,0.05926111291701486,0.05490567110507161,0.06831718742610089,,timing_or_wrong_side,0
86,1.72,1.4500029000000016,,,True,True,,,False,True,False,,,,,0.060171190978520424,0.05524143536905044,0.07060479621144247,,timing_or_wrong_side,0
87,1.74,1.4666696000000017,,,True,True,,,False,True,True,,,,,0.04948435051481818,0.050796674975634865,0.0694581767956364,,hit,0
88,1.76,1.4833363000000017,,,True,True,,,False,True,True,,,,,0.046354774363438385,0.050611666275004415,0.06682965929074679,,hit,0
89,1.78,1.5000030000000018,,,True,True,,,True,True,True,,,,,0.0464752430770202,0.04928750411628641,0.06745506005697091,,hit,0
90,1.8,1.5166697000000018,,,True,True,,,True,True,True,,,,,0.04821615687584645,0.04748092495138327,0.06925562189967327,,hit,0
91,1.82,1.5333364000000018,,,True,True,,,True,True,False,,,,,0.0500406513995171,0.044109839419590624,0.07127018315404232,,timing_or_wrong_side,0
92,1.84,1.5500031000000019,,,True,True,,,True,True,False,,,,,0.05243399938602415,0.040173025711543686,0.07305962188929355,,timing_or_wrong_side,0
93,1.86,1.5666698000000019,,,True,True,,,True,True,False,,,,,0.054891134050212224,0.03626902156887932,0.07640008379489058,,timing_or_wrong_side,0
94,1.88,1.583336500000002,,,True,True,,,True,True,False,,,,,0.058078977079989665,0.03273109736753738,0.07992401468450565,,timing_or_wrong_side,0
95,1.9,1.600003200000002,,,True,True,,,True,True,False,,,,,0.060881530725293585,0.03291384333835221,0.07776333579432682,,timing_or_wrong_side,0
96,1.92,1.616669900000002,,,True,True,,,True,True,False,,,,,0.06305496579346806,0.03498652524125105,0.07351801897887256,,timing_or_wrong_side,0
97,1.94,1.633336600000002,,,True,True,,,True,True,False,,,,,0.06271732927915702,0.04363443416264767,0.07412932579290446,,timing_or_wrong_side,0
98,1.96,1.650003300000002,,,True,True,,,False,True,False,,,,,0.062395756655813595,0.05791789210086978,0.07685071952379917,,timing_or_wrong_side,0
99,1.98,1.666670000000002,,,True,True,,,False,True,False,,,,,0.06111751618662792,0.057688093157119466,0.07704572464528521,,timing_or_wrong_side,0
100,2.0,1.6833367000000021,,,True,True,,,True,True,False,,,,,0.060352967770075344,0.04890163465596991,0.07611612929847654,,timing_or_wrong_side,0
101,2.02,1.7000034000000022,,,True,True,,,True,True,False,,,,,0.05987711127324574,0.04596395340303659,0.0731294511663125,,timing_or_wrong_side,0
102,2.04,1.7166701000000022,,,True,True,,,True,True,False,,,,,0.060060812760590804,0.04634281728207908,0.0695437668515045,,timing_or_wrong_side,0
103,2.06,1.7333368000000022,,,True,True,,,True,True,False,,,,,0.055462233028553326,0.04437251662258451,0.06835696818477895,,timing_or_wrong_side,0
104,2.08,1.7500035000000023,,,True,True,,,True,True,False,,,,,0.05280577453934275,0.04125861020752616,0.06846045941864246,,timing_or_wrong_side,0
105,2.1,1.7666702000000023,,,True,True,,,True,True,False,,,,,0.05439047449569109,0.038122604755606415,0.07078075253261913,,timing_or_wrong_side,0
106,2.12,1.7833369000000023,,,True,True,,,True,True,False,,,,,0.05456469869110554,0.035062916948849436,0.07380516076539169,,timing_or_wrong_side,0
107,2.14,1.8000036000000024,,,True,True,,,True,True,False,,,,,0.05300514503651742,0.03333859640271902,0.07445356087114771,,timing_or_wrong_side,0
108,2.16,1.8166703000000024,,,True,True,,,True,True,False,,,,,0.05415193808310901,0.0324101995806697,0.07417395782694347,,timing_or_wrong_side,0
109,2.18,1.8333370000000024,,,True,True,,,True,True,False,,,,,0.055794630447299425,0.03441913365962042,0.07261982673720607,,timing_or_wrong_side,0
110,2.2,1.8500037000000025,,,True,True,,,True,True,False,,,,,0.0572265460929301,0.0391339266771873,0.07040396289678756,,timing_or_wrong_side,0
111,2.22,1.8666704000000025,,,True,True,,,True,True,False,,,,,0.05634515237209109,0.04329099738432976,0.07023551138917346,,timing_or_wrong_side,0
112,2.24,1.8833371000000025,,,True,True,,,True,True,False,,,,,0.0578170137861494,0.046971863545911506,0.07156760665335712,,timing_or_wrong_side,0
113,2.26,1.9000038000000026,,,True,True,,,True,True,False,,,,,0.0564897614714203,0.04727746616430681,0.06962209508673686,,timing_or_wrong_side,0
114,2.28,1.9166705000000026,,,True,True,,,True,True,False,,,,,0.05533332696853276,0.045084757859892195,0.06568327291004915,,timing_or_wrong_side,0
115,2.3,1.9333372000000026,,,True,True,,,True,True,False,,,,,0.054555158661035025,0.047836921279539535,0.06517739908125332,,timing_or_wrong_side,0
116,2.32,1.9500039000000027,,,True,True,,,True,True,False,,,,,0.05424161764016647,0.045036418125572436,0.06662928939610743,,timing_or_wrong_side,0
117,2.34,1.9666706000000027,,,True,True,,,True,True,False,,,,,0.05411028481087796,0.04210494067520736,0.06691484345873756,,timing_or_wrong_side,0
118,2.36,1.9833373000000027,,,True,True,,,True,True,False,,,,,0.05481288888401272,0.04008457087024794,0.06733872302710087,,timing_or_wrong_side,0
119,2.38,2.000004000000003,,,True,True,,,True,True,False,,,,,0.055330850844858843,0.03993548379603159,0.06638660838754795,,timing_or_wrong_side,0
120,2.4,2.016670700000003,,,True,True,,,True,True,False,,,,,0.05550401249397555,0.04083443141423831,0.06468669648711144,,timing_or_wrong_side,0
121,2.42,2.033337400000003,,,True,True,,,True,True,False,,,,,0.055525608292120006,0.041651170875068234,0.06330521435305485,,timing_or_wrong_side,0
122,2.44,2.050004100000003,,,True,True,,,True,True,False,,,,,0.05563688508091042,0.042271218116130535,0.06221766118140295,,timing_or_wrong_side,0
123,2.46,2.066670800000003,,,True,True,,,True,True,False,,,,,0.05566966319896633,0.04275819370237587,0.05985960046821775,,timing_or_wrong_side,0
124,2.48,2.083337500000003,,,True,True,,,True,True,False,,,,,0.05544067855230121,0.04305127261101137,0.05660258684423107,,timing_or_wrong_side,0
125,2.5,2.100004200000003,,,True,True,,,True,True,False,,,,,0.05502912117501519,0.043304914128561696,0.05526201171808638,,timing_or_wrong_side,0
126,2.52,2.116670900000003,,,True,True,,,True,True,False,,,,,0.05470548760327772,0.04357431793524272,0.05515001625300445,,timing_or_wrong_side,0
127,2.54,2.133337600000003,,,True,False,,,True,True,False,,,,,0.05406254521780126,0.04356241158176321,0.053279833751754976,,timing_or_wrong_side,0
128,2.56,2.150004300000003,,,True,False,,,True,True,False,,,,,0.05295061146553815,0.04333016146536113,0.050119619650253806,,timing_or_wrong_side,0
129,2.58,2.166671000000003,,,True,True,,,True,True,False,,,,,0.051759187871963507,0.042898127671570266,0.0516892393122198,,timing_or_wrong_side,0
130,2.6,2.183337700000003,,,True,True,,,True,True,False,,,,,0.05150132331532648,0.042809716278891866,0.05684344442391388,,timing_or_wrong_side,0
131,2.62,2.200004400000003,,,True,True,,,True,True,False,,,,,0.05156245887260848,0.04272157919682873,0.05881759864962789,,timing_or_wrong_side,0
132,2.64,2.2166711000000032,,,True,True,,,True,True,False,,,,,0.05075268891759074,0.04239334170011925,0.05848983200270762,,timing_or_wrong_side,0
133,2.66,2.2333378000000033,,,True,True,,,True,True,True,,,,,0.048713356927570575,0.04141098353858275,0.05697539583708519,,hit,0
134,2.68,2.2500045000000033,,,True,True,,,True,True,True,,,,,0.04634140609551608,0.04072289572300629,0.05451029904859491,,hit,0
135,2.7,2.2666712000000033,,,True,True,,,True,True,True,,,,,0.04382046284496459,0.040261932425451515,0.05375757885451246,,hit,0
136,2.72,2.2833379000000034,,,True,True,,,True,True,True,,,,,0.0416256885245447,0.039156711996216,0.05448373121498546,,hit,0
137,2.74,2.3000046000000034,,,True,True,,,True,True,True,,,,,0.039654756589901044,0.037980851766355295,0.054786057446177094,,hit,0
138,2.76,2.3166713000000034,,,True,True,,,True,True,True,,,,,0.03831485702434236,0.03673121904002544,0.054765715377963445,,hit,0
139,2.78,2.3333380000000035,,,True,True,,,True,True,True,,,,,0.03750347137277081,0.03578696928096523,0.0540724567154001,,hit,0
140,2.8,2.3500047000000035,,,True,True,,,True,True,True,,,,,0.037103071086587815,0.0351053666690918,0.052752693013947326,,hit,0
141,2.82,2.3666714000000035,,,True,True,,,True,True,True,,,,,0.03683224419626395,0.03484743598984868,0.05151964659717905,,hit,0
142,2.84,2.3833381000000036,,,True,True,,,True,True,True,,,,,0.036796779608823056,0.0348792718109915,0.05035890038166905,,hit,0
143,2.86,2.4000048000000036,,,True,True,,,True,True,True,,,,,0.036771138452463034,0.03500649947759021,0.04725415784582745,,hit,0
144,2.88,2.4166715000000036,,,True,True,,,True,True,True,,,,,0.036845337341369605,0.03513621426813138,0.042196105853120974,,hit,0
145,2.9,2.4333382000000037,,,True,True,,,True,True,True,,,,,0.03688992249790752,0.035152426406359044,0.03696807785318258,,hit,0
146,2.92,2.4500049000000037,,,True,True,,,True,True,True,,,,,0.03693552707867895,0.03504286623491992,0.031444866624971264,,hit,0
147,2.94,2.4666716000000037,,,True,True,,,True,True,True,,,,,0.03699120621728445,0.03472547484344218,0.02790839061709026,,hit,0
148,2.96,2.4833383000000038,,,True,True,,,True,True,True,,,,,0.03751248080054826,0.034097025888949,0.02621831588068465,,hit,0
149,2.98,2.500005000000004,,,True,True,,,True,True,True,,,,,0.03823312206739762,0.034145293296831025,0.02395821726895929,,hit,0
150,3.0,2.516671700000004,,,True,True,,,True,True,True,,,,,0.03936831825614886,0.03494433022788748,0.02078384954312992,,hit,0
151,3.02,2.533338400000004,,,True,True,,,True,True,True,,,,,0.04062780342095208,0.0356009851246335,0.020649901712536806,,hit,0
152,3.04,2.550005100000004,,,True,True,,,True,True,True,,,,,0.04133746563998347,0.03619177683649136,0.020165060522564202,,hit,0
153,3.06,2.566671800000004,,,True,True,,,True,True,True,,,,,0.04108618862074859,0.03670446839190189,0.019154341319511787,,hit,0
154,3.08,2.583338500000004,,,True,True,,,True,True,True,,,,,0.04033877424762783,0.037054677522827095,0.017695703175242574,,hit,0
155,3.1,2.600005200000004,,,True,True,,,True,True,True,,,,,0.0396411696532811,0.03725723147339283,0.016574689330112784,,hit,0
156,3.12,2.616671900000004,,,True,True,,,True,True,True,,,,,0.03894432444122989,0.03726338050275407,0.015097996674583477,,hit,0
157,3.14,2.633338600000004,,,True,True,,,True,True,True,,,,,0.038578780327653855,0.03732012858052772,0.013921042260720448,,hit,0
158,3.16,2.650005300000004,,,True,True,,,True,True,True,,,,,0.039407963385958006,0.037463326525632834,0.012574881788813224,,hit,0
159,3.18,2.666672000000004,,,True,True,,,True,True,True,,,,,0.04119066983586564,0.03744424765246876,0.01131977947890775,,hit,0
160,3.2,2.683338700000004,,,True,True,,,True,True,True,,,,,0.045050175236424045,0.03722507628724572,0.010122776511150042,,hit,0
161,3.22,2.700005400000004,,,True,True,,,True,True,False,,,,,0.0510155393826018,0.03773949731313403,0.009064137456194478,,timing_or_wrong_side,0
162,3.24,2.7166721000000043,,,True,False,,,True,True,False,,,,,0.06059370615034469,0.039297138842166485,0.008678959397207375,,timing_or_wrong_side,0
163,3.26,2.7333388000000043,,,False,False,,,True,False,False,,,,,0.0712109450082985,0.04298152213224826,0.008386804165491795,,timing_or_wrong_side,0
164,3.28,2.7500055000000043,,,False,False,,,False,False,False,,,,,0.08613375408340554,0.05057527692736596,0.00824733557275234,,no_contact_expected,0
165,3.3,2.7666722000000044,,,False,False,,,False,False,False,,,,,0.10240410364307098,0.061164007295703524,0.008183747570573571,,no_contact_expected,0
166,3.32,2.7833389000000044,,,False,False,,,False,False,False,,,,,0.11986425453589547,0.07629795705117658,0.008203570026358997,,no_contact_expected,0
167,3.34,2.8000056000000044,,,False,False,,,False,False,False,,,,,0.14131445173894083,0.09302302618558803,0.008123064974642102,,no_contact_expected,0
168,3.36,2.8166723000000045,,,False,False,,,False,False,False,,,,,0.16394111342353396,0.11124348791125194,0.007901000284604005,,no_contact_expected,0
169,3.38,2.8333390000000045,,,False,False,,,False,False,False,,,,,0.18724816825770085,0.1311425332448139,0.007717960890823542,,no_contact_expected,0
170,3.4,2.8500057000000045,,,False,False,,,False,False,False,,,,,0.2102976080141679,0.15314189888571803,0.007590971762878401,,no_contact_expected,0
171,3.42,2.8666724000000046,,,False,False,,,False,False,False,,,,,0.2333355276343968,0.177595216020177,0.007506232924509863,,no_contact_expected,0
172,3.44,2.8833391000000046,,,False,False,,,False,False,False,,,,,0.25934288955288054,0.20304341989449048,0.007460013163682948,,no_contact_expected,0
173,3.46,2.9000058000000046,,,False,False,,,False,False,False,,,,,0.28639393079621694,0.22656420125257712,0.0074573227551911975,,no_contact_expected,0
174,3.48,2.9166725000000047,,,False,False,,,False,False,False,,,,,0.3138461615857267,0.25039954819722676,0.0074734037295839315,,no_contact_expected,0
175,3.5,2.9333392000000047,,,False,False,,,False,False,False,,,,,0.3400852192669199,0.2754028335359384,0.007448242009816471,,no_contact_expected,0
176,3.52,2.9500059000000047,,,False,False,,,False,False,False,,,,,0.3635646435568149,0.3006732855933131,0.007365973385746394,,no_contact_expected,0
177,3.54,2.9666726000000048,,,False,False,,,False,False,False,,,,,0.38330177646014585,0.3266608737525944,0.007283352137990083,,no_contact_expected,0
178,3.56,2.983339300000005,,,False,False,,,False,False,False,,,,,0.39967479174484577,0.3529150771749156,0.007198208327451267,,no_contact_expected,0
179,3.58,3.000006000000005,,,False,False,,,False,False,False,,,,,0.41259463768491206,0.37491343465141497,0.007132879482877562,,no_contact_expected,0
180,3.6,3.016672700000005,,,False,False,,,False,False,False,,,,,0.4228498704566339,0.3881306776446224,0.007083467940867335,,no_contact_expected,0
181,3.62,3.033339400000005,,,False,False,,,False,False,False,,,,,0.4308736590807382,0.40041467140931053,0.007048129320762601,,no_contact_expected,0
182,3.64,3.050006100000005,,,False,False,,,False,False,False,,,,,0.4375265751956188,0.41052332651881757,0.007044083037581062,,no_contact_expected,0
183,3.66,3.066672800000005,,,False,False,,,False,False,False,,,,,0.44298105499993146,0.41933584588181344,0.007025334054554382,,no_contact_expected,0
184,3.68,3.083339500000005,,,False,False,,,False,False,False,,,,,0.4480863820439904,0.42471621788872216,0.006979203094997227,,no_contact_expected,0
185,3.7,3.100006200000005,,,False,False,,,False,False,False,,,,,0.4528466208919948,0.4297837819493416,0.006931692281171952,,no_contact_expected,0
186,3.72,3.116672900000005,,,False,False,,,False,False,False,,,,,0.4573217859662318,0.4341763487079316,0.006875958957924056,,no_contact_expected,0
187,3.74,3.133339600000005,,,False,False,,,False,False,False,,,,,0.4611557907867464,0.4386602334640768,0.006846300378937246,,no_contact_expected,0
188,3.76,3.150006300000005,,,False,False,,,False,False,False,,,,,0.46476336306496163,0.4427999237700584,0.006864025678754668,,no_contact_expected,0
189,3.78,3.166673000000005,,,False,False,,,False,False,False,,,,,0.46792359338469747,0.44664687253990665,0.006870221230320791,,no_contact_expected,0
190,3.8,3.183339700000005,,,False,False,,,False,False,False,,,,,0.4703165124256116,0.449373865998877,0.006851732510821447,,no_contact_expected,0
191,3.82,3.2000064000000052,,,False,False,,,False,False,False,,,,,0.4721050870395409,0.4518937169245115,0.00682667870207744,,no_contact_expected,0
192,3.84,3.2166731000000053,,,False,False,,,False,False,False,,,,,0.4742373450119068,0.4533243966945473,0.006782284597489206,,no_contact_expected,0
