eval_frame,eval_time_s,ref_frame_30hz,raw_frame,person1_left_contact,person1_left_min_dist_m,person1_left_tip_min_dist_m,person1_left_n_vertices_lt_thresh,person1_right_contact,person1_right_min_dist_m,person1_right_tip_min_dist_m,person1_right_n_vertices_lt_thresh,person2_left_contact,person2_left_min_dist_m,person2_left_tip_min_dist_m,person2_left_n_vertices_lt_thresh,person2_right_contact,person2_right_min_dist_m,person2_right_tip_min_dist_m,person2_right_n_vertices_lt_thresh
60,1.2,36,81,1,0.009003665298223495,0.009003665298223495,159,1,0.00676536513492465,0.0071870191022753716,207,1,0.0015642682556062937,0.004120125900954008,257,1,0.000981543562375009,0.006974250543862581,296
61,1.22,37,82,1,0.008284845389425755,0.008556176908314228,152,1,0.00868784636259079,0.008829240687191486,173,1,0.0010777817806228995,0.007186439353972673,266,1,0.0005610805237665772,0.0036653585266321898,288
62,1.24,37,82,1,0.008284845389425755,0.008556176908314228,152,1,0.00868784636259079,0.008829240687191486,173,1,0.0010777817806228995,0.007186439353972673,266,1,0.0005610805237665772,0.0036653585266321898,288
63,1.26,38,83,1,0.011472339741885662,0.012472677044570446,110,1,0.010498644784092903,0.010930659249424934,146,1,0.0009829584741964936,0.006650173105299473,285,1,0.0012187818065285683,0.002417219802737236,281
64,1.28,38,83,1,0.011472339741885662,0.012472677044570446,110,1,0.010498644784092903,0.010930659249424934,146,1,0.0009829584741964936,0.006650173105299473,285,1,0.0012187818065285683,0.002417219802737236,281
65,1.3,39,84,1,0.010186908766627312,0.011252094060182571,111,1,0.0140899159014225,0.0140899159014225,125,1,0.0008927220478653908,0.007063071709126234,281,1,0.0008213796536438167,0.0019381545716896653,310
66,1.32,40,85,1,0.00585281802341342,0.006991806905716658,144,1,0.017129458487033844,0.017129458487033844,101,1,0.0007930271094664931,0.007790840696543455,276,1,0.0009977052686735988,0.003881806042045355,301
67,1.34,40,85,1,0.00585281802341342,0.006991806905716658,144,1,0.017129458487033844,0.017129458487033844,101,1,0.0007930271094664931,0.007790840696543455,276,1,0.0009977052686735988,0.003881806042045355,301
68,1.36,41,86,1,0.0020214258693158627,0.0032980183605104685,219,1,0.014036217704415321,0.014036217704415321,134,1,0.001026910264045,0.004310945514589548,261,1,0.001193293952383101,0.006948007736355066,310
69,1.38,41,86,1,0.0020214258693158627,0.0032980183605104685,219,1,0.014036217704415321,0.014036217704415321,134,1,0.001026910264045,0.004310945514589548,261,1,0.001193293952383101,0.006948007736355066,310
70,1.4,42,87,1,0.0007998689543455839,0.0044721090234816074,245,1,0.013055303134024143,0.01337875984609127,149,1,0.001538252574391663,0.005387831013649702,286,1,0.0009308712324127555,0.009040984325110912,309
71,1.42,43,88,1,0.0013015756849199533,0.003929673694074154,227,1,0.008639972656965256,0.009491801261901855,174,1,0.0010748164495453238,0.008052689954638481,288,1,0.0009039785363711417,0.008414817042648792,328
72,1.44,43,88,1,0.0013015756849199533,0.003929673694074154,227,1,0.008639972656965256,0.009491801261901855,174,1,0.0010748164495453238,0.008052689954638481,288,1,0.0009039785363711417,0.008414817042648792,328
73,1.46,44,89,1,0.0009410821949131787,0.002155914204195142,229,1,0.008454019203782082,0.008816687390208244,177,1,0.00147403369192034,0.005406560376286507,268,1,0.000474399741506204,0.010077527724206448,316
74,1.48,44,89,1,0.0009410821949131787,0.002155914204195142,229,1,0.008454019203782082,0.008816687390208244,177,1,0.00147403369192034,0.005406560376286507,268,1,0.000474399741506204,0.010077527724206448,316
75,1.5,45,90,1,0.0026480709202587605,0.0026488208677619696,192,1,0.006479180417954922,0.007017953786998987,182,1,0.0011641631135717034,0.00476795481517911,260,1,0.001205403939820826,0.01020362600684166,303
76,1.52,46,91,1,0.005375391338020563,0.007050031330436468,143,1,0.00739165348932147,0.007784693501889706,175,1,0.00034641975071281195,0.0033907899633049965,166,1,0.0016796187264844775,0.008000925183296204,314
77,1.54,46,91,1,0.005375391338020563,0.007050031330436468,143,1,0.00739165348932147,0.007784693501889706,175,1,0.00034641975071281195,0.0033907899633049965,166,1,0.0016796187264844775,0.008000925183296204,314
78,1.56,47,92,1,0.004254789557307959,0.00455469498410821,178,1,0.01070061232894659,0.0119070028886199,148,1,0.0012941027525812387,0.0015817105304449797,187,1,0.001727794879116118,0.009302247315645218,306
79,1.58,47,92,1,0.004254789557307959,0.00455469498410821,178,1,0.01070061232894659,0.0119070028886199,148,1,0.0012941027525812387,0.0015817105304449797,187,1,0.001727794879116118,0.009302247315645218,306
80,1.6,48,93,1,0.003228838322684169,0.003228838322684169,200,1,0.01127964723855257,0.01209450513124466,137,1,0.000777310982812196,0.0035905283875763416,152,1,0.0009537071455270052,0.007808741647750139,318
81,1.62,49,94,1,0.007984121330082417,0.007984121330082417,147,1,0.013729849830269814,0.014899101108312607,118,1,0.001482681604102254,0.004451332148164511,163,1,0.0006575413281098008,0.005786033347249031,327
82,1.64,49,94,1,0.007984121330082417,0.007984121330082417,147,1,0.013729849830269814,0.014899101108312607,118,1,0.001482681604102254,0.004451332148164511,163,1,0.0006575413281098008,0.005786033347249031,327
83,1.66,50,95,1,0.005309161730110645,0.005309161730110645,185,1,0.01645015925168991,0.017293652519583702,99,1,0.0013702457072213292,0.006618970539420843,128,1,0.001127034891396761,0.004578772466629744,330
84,1.68,50,95,1,0.005309161730110645,0.005309161730110645,185,1,0.01645015925168991,0.017293652519583702,99,1,0.0013702457072213292,0.006618970539420843,128,1,0.001127034891396761,0.004578772466629744,330
85,1.7,51,96,1,0.004048111382871866,0.004048111382871866,169,1,0.017240548506379128,0.01852223463356495,94,1,0.0007599948439747095,0.005481006111949682,154,1,0.0004359208978712559,0.006466953083872795,340
86,1.72,52,97,1,0.0015866311732679605,0.0015866311732679605,201,1,0.017932910472154617,0.01915328949689865,95,1,0.0014333402505144477,0.003816986456513405,208,1,0.00028874006238766015,0.005364022683352232,329
87,1.74,52,97,1,0.0015866311732679605,0.0015866311732679605,201,1,0.017932910472154617,0.01915328949689865,95,1,0.0014333402505144477,0.003816986456513405,208,1,0.00028874006238766015,0.005364022683352232,329
88,1.76,53,98,1,0.001240421668626368,0.0027743850369006395,208,1,0.009951581247150898,0.010938175022602081,149,1,0.0003984701761510223,0.005886155180633068,211,1,0.0009551263065077364,0.005643445532768965,339
89,1.78,53,98,1,0.001240421668626368,0.0027743850369006395,208,1,0.009951581247150898,0.010938175022602081,149,1,0.0003984701761510223,0.005886155180633068,211,1,0.0009551263065077364,0.005643445532768965,339
90,1.8,54,99,1,0.0011751472484320402,0.0015411577187478542,214,1,0.007913452573120594,0.008977835066616535,160,1,0.000608005269896239,0.005484943278133869,227,1,0.0013240032130852342,0.008297712542116642,321
91,1.82,55,100,1,0.0009083355544134974,0.0022813458926975727,207,1,0.011384744197130203,0.012457025237381458,149,1,0.0010530913714319468,0.0044571636244654655,226,1,0.0013386599021032453,0.00846097618341446,328
92,1.84,55,100,1,0.0009083355544134974,0.0022813458926975727,207,1,0.011384744197130203,0.012457025237381458,149,1,0.0010530913714319468,0.0044571636244654655,226,1,0.0013386599021032453,0.00846097618341446,328
93,1.86,56,101,1,0.0009270776645280421,0.0014111894415691495,218,1,0.013942386955022812,0.014928020536899567,118,1,0.001185752684250474,0.0027103556785732508,223,1,0.0006992649869062006,0.003912103362381458,334
94,1.88,56,101,1,0.0009270776645280421,0.0014111894415691495,218,1,0.013942386955022812,0.014928020536899567,118,1,0.001185752684250474,0.0027103556785732508,223,1,0.0006992649869062006,0.003912103362381458,334
95,1.9,57,102,1,0.0017611546209082007,0.0018745486158877611,221,1,0.010100661776959896,0.010999426245689392,151,1,0.00106660439632833,0.0034793568775057793,228,1,0.0007804216002114117,0.0040381974540650845,348
96,1.92,58,103,1,0.00022249370522331446,0.0026202001608908176,276,1,0.007612383924424648,0.008329737931489944,161,1,0.0011640348238870502,0.00783311016857624,257,1,0.0013340988662093878,0.007655152585357428,300
97,1.94,58,103,1,0.00022249370522331446,0.0026202001608908176,276,1,0.007612383924424648,0.008329737931489944,161,1,0.0011640348238870502,0.00783311016857624,257,1,0.0013340988662093878,0.007655152585357428,300
98,1.96,59,104,1,0.0003161792119499296,0.0020091673359274864,273,1,0.004786140285432339,0.005752172786742449,182,1,0.0019184547709301114,0.004467964172363281,248,1,0.0008280081674456596,0.006633141543716192,286
99,1.98,59,104,1,0.0003161792119499296,0.0020091673359274864,273,1,0.004786140285432339,0.005752172786742449,182,1,0.0019184547709301114,0.004467964172363281,248,1,0.0008280081674456596,0.006633141543716192,286
100,2.0,60,105,1,0.000597457226831466,0.003429209580644965,244,1,0.002734724199399352,0.002734724199399352,209,1,0.0009015363175421953,0.004622322972863913,142,1,0.0006429615314118564,0.0027847515884786844,313
101,2.02,61,106,1,0.0014393937308341265,0.0034096017479896545,199,1,0.005195113830268383,0.006375030614435673,175,1,0.001210097107104957,0.0026387779507786036,178,1,0.0013258613180369139,0.007754606660455465,300
102,2.04,61,106,1,0.0014393937308341265,0.0034096017479896545,199,1,0.005195113830268383,0.006375030614435673,175,1,0.001210097107104957,0.0026387779507786036,178,1,0.0013258613180369139,0.007754606660455465,300
103,2.06,62,107,1,0.0030117358546704054,0.004513741936534643,202,1,0.013991374522447586,0.014052706770598888,111,1,0.0011084700236096978,0.001961073838174343,186,1,0.0011610185028985143,0.0075230379588902,305
104,2.08,62,107,1,0.0030117358546704054,0.004513741936534643,202,1,0.013991374522447586,0.014052706770598888,111,1,0.0011084700236096978,0.001961073838174343,186,1,0.0011610185028985143,0.0075230379588902,305
105,2.1,63,108,1,0.007765009067952633,0.009118696674704552,146,1,0.012989545240998268,0.013792062178254128,118,1,0.0008856509812176228,0.0022421882022172213,199,1,0.0016323853051289916,0.007963159121572971,323
106,2.12,64,109,1,0.006718573626130819,0.008315370418131351,158,1,0.014985336922109127,0.015480932779610157,106,1,0.0011925235157832503,0.0027270892169326544,191,1,0.001114612678065896,0.008022855967283249,314
107,2.14,64,109,1,0.006718573626130819,0.008315370418131351,158,1,0.014985336922109127,0.015480932779610157,106,1,0.0011925235157832503,0.0027270892169326544,191,1,0.001114612678065896,0.008022855967283249,314
108,2.16,65,110,1,0.003766066860407591,0.005909823812544346,178,1,0.01449803076684475,0.015076019801199436,116,1,0.001461755484342575,0.015206364914774895,306,1,0.000969529093708843,0.005350939463824034,175
109,2.18,65,110,1,0.003766066860407591,0.005909823812544346,178,1,0.01449803076684475,0.015076019801199436,116,1,0.001461755484342575,0.015206364914774895,306,1,0.000969529093708843,0.005350939463824034,175
110,2.2,66,111,1,0.003947796765714884,0.00514295045286417,197,1,0.010524208657443523,0.011527054011821747,147,1,0.0009809733601287007,0.001960545079782605,210,1,0.0012576286680996418,0.007978709414601326,286
111,2.22,67,112,1,0.004658263176679611,0.006431283429265022,169,1,0.00563353905454278,0.006829243153333664,193,1,0.0002947842003777623,0.0026319476310163736,208,1,0.0013691623462364078,0.008241299539804459,309
112,2.24,67,112,1,0.004658263176679611,0.006431283429265022,169,1,0.00563353905454278,0.006829243153333664,193,1,0.0002947842003777623,0.0026319476310163736,208,1,0.0013691623462364078,0.008241299539804459,309
113,2.26,68,113,1,0.0048790983855724335,0.006303547881543636,160,1,0.002790517872199416,0.004264933057129383,214,1,0.0004400572506710887,0.006259187124669552,250,1,0.0008427347056567669,0.007086907979100943,305
114,2.28,68,113,1,0.0048790983855724335,0.006303547881543636,160,1,0.002790517872199416,0.004264933057129383,214,1,0.0004400572506710887,0.006259187124669552,250,1,0.0008427347056567669,0.007086907979100943,305
115,2.3,69,114,1,0.005701133050024509,0.006559760309755802,152,1,0.005744181573390961,0.0073263258673250675,197,1,0.001199542311951518,0.00621353043243289,249,1,0.0004865315568167716,0.005781981162726879,311
116,2.32,70,115,1,0.0037113234866410494,0.0037113234866410494,180,1,0.011708366684615612,0.012609099969267845,149,1,0.0007232059142552316,0.007628539111465216,250,1,0.0010826780926436186,0.006477765738964081,317
117,2.34,70,115,1,0.0037113234866410494,0.0037113234866410494,180,1,0.011708366684615612,0.012609099969267845,149,1,0.0007232059142552316,0.007628539111465216,250,1,0.0010826780926436186,0.006477765738964081,317
118,2.36,71,116,1,0.002344924258068204,0.00441470742225647,185,1,0.013330239802598953,0.013916313648223877,133,1,0.0010416668374091387,0.010788656771183014,274,1,0.0007288178312592208,0.0047023906372487545,309
119,2.38,71,116,1,0.002344924258068204,0.00441470742225647,185,1,0.013330239802598953,0.013916313648223877,133,1,0.0010416668374091387,0.010788656771183014,274,1,0.0007288178312592208,0.0047023906372487545,309
120,2.4,72,117,1,0.0009428191697224975,0.0015128488885238767,231,1,0.01646053045988083,0.017260635271668434,112,1,0.00082489411579445,0.00911947526037693,266,1,0.00069697096478194,0.005628187675029039,329
121,2.42,73,118,1,0.0017046266002580523,0.0020084260031580925,238,1,0.011838722042739391,0.012625087052583694,170,1,0.0007994439802132547,0.008856698870658875,266,1,0.0010701061692088842,0.0040114461444318295,307
122,2.44,73,118,1,0.0017046266002580523,0.0020084260031580925,238,1,0.011838722042739391,0.012625087052583694,170,1,0.0007994439802132547,0.008856698870658875,266,1,0.0010701061692088842,0.0040114461444318295,307
123,2.46,74,119,1,0.0007414209540002048,0.0031683980487287045,234,1,0.014594378881156445,0.015829989686608315,140,1,0.0006058683502487838,0.0026637474074959755,221,1,0.0006988476379774511,0.0038821175694465637,320
124,2.48,74,119,1,0.0007414209540002048,0.0031683980487287045,234,1,0.014594378881156445,0.015829989686608315,140,1,0.0006058683502487838,0.0026637474074959755,221,1,0.0006988476379774511,0.0038821175694465637,320
125,2.5,75,120,1,0.00661539426073432,0.007990570738911629,159,1,0.0058877673000097275,0.006182294804602861,253,1,0.0007852393900975585,0.00939237792044878,276,1,0.0011081870179623365,0.0019553950987756252,276
126,2.52,76,121,1,0.006284261588007212,0.006621387787163258,183,1,0.00834751222282648,0.008839686401188374,233,1,0.0009060861193574965,0.00815967284142971,271,1,0.001796725089661777,0.004668289329856634,284
127,2.54,76,121,1,0.006284261588007212,0.006621387787163258,183,1,0.00834751222282648,0.008839686401188374,233,1,0.0009060861193574965,0.00815967284142971,271,1,0.001796725089661777,0.004668289329856634,284
128,2.56,77,122,1,0.006582876667380333,0.0077097294852137566,199,1,0.008902397938072681,0.009903847239911556,223,1,0.0006960290484130383,0.0029150762129575014,217,1,0.0006149116670712829,0.0036650849506258965,295
129,2.58,77,122,1,0.006582876667380333,0.0077097294852137566,199,1,0.008902397938072681,0.009903847239911556,223,1,0.0006960290484130383,0.0029150762129575014,217,1,0.0006149116670712829,0.0036650849506258965,295
130,2.6,78,123,1,0.013114629313349724,0.013165404088795185,133,1,0.006450736429542303,0.007623250596225262,245,1,0.0011267238296568394,0.002037522615864873,174,1,0.0012502378085628152,0.0065558673813939095,330
131,2.62,79,124,1,0.014552326872944832,0.015317336656153202,124,1,0.007271362468600273,0.007869011722505093,235,1,0.0004566728021018207,0.006272869650274515,218,1,0.0012052268721163273,0.0030523305758833885,295
132,2.64,79,124,1,0.014552326872944832,0.015317336656153202,124,1,0.007271362468600273,0.007869011722505093,235,1,0.0004566728021018207,0.006272869650274515,218,1,0.0012052268721163273,0.0030523305758833885,295
133,2.66,80,125,1,0.017277009785175323,0.02168082632124424,75,1,0.003164478810504079,0.0036900555714964867,287,1,0.0009738976950757205,0.005181295331567526,207,1,0.0012364857830107212,0.0013395801652222872,292
