eval_frame,eval_time_s,ref_frame_30hz,raw_frame,person1_left_contact,person1_left_min_dist_m,person1_left_tip_min_dist_m,person1_left_n_vertices_lt_thresh,person1_right_contact,person1_right_min_dist_m,person1_right_tip_min_dist_m,person1_right_n_vertices_lt_thresh,person2_left_contact,person2_left_min_dist_m,person2_left_tip_min_dist_m,person2_left_n_vertices_lt_thresh,person2_right_contact,person2_right_min_dist_m,person2_right_tip_min_dist_m,person2_right_n_vertices_lt_thresh
31,0.62,19,57,0,0.12498751282691956,0.12755590677261353,0,0,0.08239233493804932,0.08239233493804932,0,0,0.06548934429883957,0.06694566458463669,0,0,0.06515740603208542,0.06938298046588898,0
32,0.64,19,57,0,0.12498751282691956,0.12755590677261353,0,0,0.08239233493804932,0.08239233493804932,0,0,0.06548934429883957,0.06694566458463669,0,0,0.06515740603208542,0.06938298046588898,0
33,0.66,20,58,0,0.12332398444414139,0.12641926109790802,0,0,0.049134787172079086,0.049134787172079086,0,0,0.04409341886639595,0.04543786495923996,0,0,0.035620689392089844,0.0420679897069931,0
34,0.68,20,58,0,0.12332398444414139,0.12641926109790802,0,0,0.049134787172079086,0.049134787172079086,0,0,0.04409341886639595,0.04543786495923996,0,0,0.035620689392089844,0.0420679897069931,0
35,0.7,21,59,0,0.08950585126876831,0.09301106631755829,0,0,0.030756549909710884,0.030756549909710884,0,1,0.022670738399028778,0.02387394569814205,14,1,0.005202397238463163,0.014247755520045757,84
36,0.72,22,60,0,0.06411930173635483,0.06804849952459335,0,1,0.022214101627469063,0.0247872956097126,31,1,0.00709883077070117,0.00709883077070117,98,1,0.0014332393184304237,0.012946167960762978,193
37,0.74,22,60,0,0.06411930173635483,0.06804849952459335,0,1,0.022214101627469063,0.0247872956097126,31,1,0.00709883077070117,0.00709883077070117,98,1,0.0014332393184304237,0.012946167960762978,193
38,0.76,23,61,0,0.04572180286049843,0.051200855523347855,0,1,0.019162693992257118,0.026697855442762375,48,1,0.004996757488697767,0.016075627878308296,198,1,0.001661629881709814,0.010174262337386608,280
39,0.78,23,61,0,0.04572180286049843,0.051200855523347855,0,1,0.019162693992257118,0.026697855442762375,48,1,0.004996757488697767,0.016075627878308296,198,1,0.001661629881709814,0.010174262337386608,280
40,0.8,24,62,0,0.037253040820360184,0.04348494112491608,0,1,0.020719995722174644,0.02616788074374199,66,1,0.0016090302960947156,0.004887016024440527,249,1,0.002493364503607154,0.008117510937154293,341
41,0.82,25,63,0,0.03300103172659874,0.042178764939308167,0,1,0.02047991007566452,0.026455102488398552,96,1,0.0024860408157110214,0.006881999783217907,227,1,0.0024146526120603085,0.008363115601241589,341
42,0.84,25,63,0,0.03300103172659874,0.042178764939308167,0,1,0.02047991007566452,0.026455102488398552,96,1,0.0024860408157110214,0.006881999783217907,227,1,0.0024146526120603085,0.008363115601241589,341
43,0.86,26,64,0,0.03105243295431137,0.041718363761901855,0,1,0.018752580508589745,0.02811753936111927,111,1,0.0030832160264253616,0.010979239828884602,207,1,0.0015635202871635556,0.010844878852367401,321
44,0.88,26,64,0,0.03105243295431137,0.041718363761901855,0,1,0.018752580508589745,0.02811753936111927,111,1,0.0030832160264253616,0.010979239828884602,207,1,0.0015635202871635556,0.010844878852367401,321
45,0.9,27,65,1,0.0252719484269619,0.03905736282467842,12,1,0.017788492143154144,0.0270230732858181,134,1,0.004689923021942377,0.013310766778886318,195,1,0.0012719525257125497,0.00923469290137291,304
46,0.92,28,66,1,0.026504388079047203,0.04053809866309166,7,1,0.015660060569643974,0.021770887076854706,177,1,0.004116205032914877,0.012528710998594761,195,1,0.0024619230534881353,0.006546988617628813,291
47,0.94,28,66,1,0.026504388079047203,0.04053809866309166,7,1,0.015660060569643974,0.021770887076854706,177,1,0.004116205032914877,0.012528710998594761,195,1,0.0024619230534881353,0.006546988617628813,291
48,0.96,29,67,1,0.02184254676103592,0.03437240794301033,22,1,0.012794658541679382,0.018167611211538315,234,1,0.003116883570328355,0.008475052192807198,207,1,0.001428372343070805,0.004949942696839571,283
49,0.98,29,67,1,0.02184254676103592,0.03437240794301033,22,1,0.012794658541679382,0.018167611211538315,234,1,0.003116883570328355,0.008475052192807198,207,1,0.001428372343070805,0.004949942696839571,283
50,1.0,30,68,1,0.017567409202456474,0.029135366901755333,32,1,0.010853925719857216,0.012146979570388794,267,1,0.0028760137502104044,0.007465205620974302,230,1,0.002226470969617367,0.00753595307469368,262
51,1.02,31,69,1,0.016046013683080673,0.028933502733707428,35,1,0.00922387558966875,0.01248573325574398,274,1,0.002174132037907839,0.006618482060730457,248,1,0.0014727298403158784,0.01114322803914547,262
52,1.04,31,69,1,0.016046013683080673,0.028933502733707428,35,1,0.00922387558966875,0.01248573325574398,274,1,0.002174132037907839,0.006618482060730457,248,1,0.0014727298403158784,0.01114322803914547,262
53,1.06,32,70,1,0.015835968777537346,0.032249849289655685,38,1,0.013587642461061478,0.014421435073018074,231,1,0.003073165426030755,0.006903510075062513,229,1,0.0008441622485406697,0.010514035820960999,292
54,1.08,32,70,1,0.015835968777537346,0.032249849289655685,38,1,0.013587642461061478,0.014421435073018074,231,1,0.003073165426030755,0.006903510075062513,229,1,0.0008441622485406697,0.010514035820960999,292
55,1.1,33,71,1,0.01811159960925579,0.03851207718253136,28,1,0.015204612165689468,0.015231342054903507,190,1,0.0026344878133386374,0.01193162053823471,196,1,0.0011916884686797857,0.012400091625750065,287
56,1.12,34,72,1,0.019845329225063324,0.03913938254117966,20,1,0.013476287014782429,0.014331204816699028,152,1,0.004271498881280422,0.011942844837903976,203,1,0.0018951382953673601,0.00903469417244196,272
57,1.14,34,72,1,0.019845329225063324,0.03913938254117966,20,1,0.013476287014782429,0.014331204816699028,152,1,0.004271498881280422,0.011942844837903976,203,1,0.0018951382953673601,0.00903469417244196,272
58,1.16,35,73,1,0.02929098904132843,0.040265366435050964,1,1,0.011142821982502937,0.01197497546672821,163,1,0.0030876484233886003,0.010170860216021538,232,1,0.002507415134459734,0.007380177266895771,261
59,1.18,35,73,1,0.02929098904132843,0.040265366435050964,1,1,0.011142821982502937,0.01197497546672821,163,1,0.0030876484233886003,0.010170860216021538,232,1,0.002507415134459734,0.007380177266895771,261
60,1.2,36,74,0,0.03285906836390495,0.036498893052339554,0,1,0.010911396704614162,0.012796800583600998,125,1,0.0021227041725069284,0.00976208969950676,236,1,0.0014455777127295732,0.009019478224217892,295
61,1.22,37,75,0,0.032593365758657455,0.03284817188978195,0,1,0.010281731374561787,0.0120485695078969,116,1,0.0029422726947814226,0.008294092491269112,225,1,0.0026005483232438564,0.011218133382499218,303
62,1.24,37,75,0,0.032593365758657455,0.03284817188978195,0,1,0.010281731374561787,0.0120485695078969,116,1,0.0029422726947814226,0.008294092491269112,225,1,0.0026005483232438564,0.011218133382499218,303
63,1.26,38,76,0,0.030099470168352127,0.030239751562476158,0,1,0.004363593179732561,0.0065168472938239574,210,1,0.0033140238374471664,0.010664252564311028,211,1,0.00284811039455235,0.009300990961492062,309
64,1.28,38,76,0,0.030099470168352127,0.030239751562476158,0,1,0.004363593179732561,0.0065168472938239574,210,1,0.0033140238374471664,0.010664252564311028,211,1,0.00284811039455235,0.009300990961492062,309
65,1.3,39,77,1,0.022328754886984825,0.022328754886984825,48,1,0.01181789580732584,0.01387625653296709,88,1,0.002265349728986621,0.009880789555609226,216,1,0.001104252296499908,0.011906072497367859,345
66,1.32,40,78,1,0.024914592504501343,0.02515660598874092,23,1,0.004285797942429781,0.008656073361635208,218,1,0.0020349035039544106,0.007575794123113155,235,1,0.0015137592563405633,0.0071907807141542435,306
67,1.34,40,78,1,0.024914592504501343,0.02515660598874092,23,1,0.004285797942429781,0.008656073361635208,218,1,0.0020349035039544106,0.007575794123113155,235,1,0.0015137592563405633,0.0071907807141542435,306
68,1.36,41,79,0,0.030791183933615685,0.030791183933615685,0,1,0.0011054386850446463,0.003304895246401429,237,1,0.001951392157934606,0.007966972887516022,249,1,0.001486102701164782,0.004516552202403545,307
69,1.38,41,79,0,0.030791183933615685,0.030791183933615685,0,1,0.0011054386850446463,0.003304895246401429,237,1,0.001951392157934606,0.007966972887516022,249,1,0.001486102701164782,0.004516552202403545,307
70,1.4,42,80,0,0.03005426563322544,0.03005426563322544,0,1,0.0013111928710713983,0.005366028286516666,262,1,0.0024297013878822327,0.00986277312040329,262,1,0.0018184895161539316,0.006666590925306082,293
71,1.42,43,81,0,0.03015700913965702,0.03015700913965702,0,1,0.00233910558745265,0.010591480880975723,292,1,0.0013851240510120988,0.010601761750876904,241,1,0.0007993796025402844,0.005083221942186356,296
72,1.44,43,81,0,0.03015700913965702,0.03015700913965702,0,1,0.00233910558745265,0.010591480880975723,292,1,0.0013851240510120988,0.010601761750876904,241,1,0.0007993796025402844,0.005083221942186356,296
73,1.46,44,82,1,0.017570527270436287,0.017570527270436287,52,1,0.009720349684357643,0.0140673303976655,138,1,0.0012668652925640345,0.007315299939364195,291,1,0.0022098501212894917,0.004093035589903593,317
74,1.48,44,82,1,0.017570527270436287,0.017570527270436287,52,1,0.009720349684357643,0.0140673303976655,138,1,0.0012668652925640345,0.007315299939364195,291,1,0.0022098501212894917,0.004093035589903593,317
75,1.5,45,83,1,0.020732250064611435,0.020947987213730812,29,1,0.011564457789063454,0.013325042091310024,92,1,0.0025898078456521034,0.005373614374548197,221,1,0.0012676877668127418,0.0056879217736423016,428
76,1.52,46,84,1,0.027497094124555588,0.028350800275802612,5,1,0.00667660403996706,0.009852108545601368,130,1,0.0019513396546244621,0.004838873632252216,270,1,0.001204135944135487,0.005453427787870169,357
77,1.54,46,84,1,0.027497094124555588,0.028350800275802612,5,1,0.00667660403996706,0.009852108545601368,130,1,0.0019513396546244621,0.004838873632252216,270,1,0.001204135944135487,0.005453427787870169,357
78,1.56,47,85,0,0.03538110852241516,0.036517348140478134,0,1,0.0015474131796509027,0.010629896074533463,218,1,0.0013270737836137414,0.0019933234434574842,270,1,0.0015532750403508544,0.006719688419252634,318
79,1.58,47,85,0,0.03538110852241516,0.036517348140478134,0,1,0.0015474131796509027,0.010629896074533463,218,1,0.0013270737836137414,0.0019933234434574842,270,1,0.0015532750403508544,0.006719688419252634,318
80,1.6,48,86,0,0.03244071081280708,0.033379118889570236,0,1,0.0017760595073923469,0.01052831206470728,314,1,0.0019164918921887875,0.004742154851555824,257,1,0.001386844553053379,0.002714433241635561,325
81,1.62,49,87,1,0.02216918393969536,0.0226741936057806,27,1,0.002183550503104925,0.011225977912545204,317,1,0.0013663402060046792,0.007116842549294233,284,1,0.0018995433347299695,0.003736174665391445,286
82,1.64,49,87,1,0.02216918393969536,0.0226741936057806,27,1,0.002183550503104925,0.011225977912545204,317,1,0.0013663402060046792,0.007116842549294233,284,1,0.0018995433347299695,0.003736174665391445,286
83,1.66,50,88,1,0.01802654378116131,0.01802654378116131,45,1,0.0017916075885295868,0.00546193215996027,233,1,0.0013053591828793287,0.008368537761271,281,1,0.0010149328736588359,0.002183013129979372,411
84,1.68,50,88,1,0.01802654378116131,0.01802654378116131,45,1,0.0017916075885295868,0.00546193215996027,233,1,0.0013053591828793287,0.008368537761271,281,1,0.0010149328736588359,0.002183013129979372,411
85,1.7,51,89,1,0.01577148213982582,0.01577148213982582,63,1,0.0006510496605187654,0.0066965860314667225,182,1,0.002422201680019498,0.011421074159443378,282,1,0.0005219882004894316,0.0073539214208722115,368
86,1.72,52,90,1,0.02164512500166893,0.022439589723944664,27,1,0.0027286137919873,0.004004065878689289,276,1,0.0013579062651842833,0.005005624610930681,295,1,0.001651313155889511,0.0034468809608370066,399
87,1.74,52,90,1,0.02164512500166893,0.022439589723944664,27,1,0.0027286137919873,0.004004065878689289,276,1,0.0013579062651842833,0.005005624610930681,295,1,0.001651313155889511,0.0034468809608370066,399
88,1.76,53,91,1,0.012672876007854939,0.013545122928917408,134,1,0.007996680215001106,0.009492921642959118,116,1,0.001462852582335472,0.011943553574383259,268,1,0.0008003766997717321,0.0013046046951785684,354
89,1.78,53,91,1,0.012672876007854939,0.013545122928917408,134,1,0.007996680215001106,0.009492921642959118,116,1,0.001462852582335472,0.011943553574383259,268,1,0.0008003766997717321,0.0013046046951785684,354
90,1.8,54,92,1,0.013518303632736206,0.013518303632736206,117,1,0.0028703149873763323,0.010088952258229256,270,1,0.0019214872736483812,0.006688843946903944,278,1,0.0024221460334956646,0.005383078940212727,282
91,1.82,55,93,1,0.016485312953591347,0.017939787358045578,57,1,0.0011196949053555727,0.007636903785169125,364,1,0.0021167811937630177,0.010956468991935253,204,1,0.0008875444764271379,0.003993563819676638,290
92,1.84,55,93,1,0.016485312953591347,0.017939787358045578,57,1,0.0011196949053555727,0.007636903785169125,364,1,0.0021167811937630177,0.010956468991935253,204,1,0.0008875444764271379,0.003993563819676638,290
93,1.86,56,94,1,0.017415152862668037,0.01790641061961651,61,1,0.002131065120920539,0.002131065120920539,372,1,0.003077402710914612,0.005719281733036041,245,1,0.0014791605062782764,0.00546056916937232,272
94,1.88,56,94,1,0.017415152862668037,0.01790641061961651,61,1,0.002131065120920539,0.002131065120920539,372,1,0.003077402710914612,0.005719281733036041,245,1,0.0014791605062782764,0.00546056916937232,272
95,1.9,57,95,1,0.021287666633725166,0.021287666633725166,78,1,0.0019772807136178017,0.005307385697960854,354,1,0.0019172708271071315,0.004086207132786512,271,1,0.0013775700936093926,0.0059805563651025295,289
96,1.92,58,96,1,0.0241746474057436,0.02636883035302162,57,1,0.0005312652792781591,0.006118827033787966,352,1,0.0023109286557883024,0.002379839774221182,297,1,0.0008478833478875458,0.005603634752333164,273
97,1.94,58,96,1,0.0241746474057436,0.02636883035302162,57,1,0.0005312652792781591,0.006118827033787966,352,1,0.0023109286557883024,0.002379839774221182,297,1,0.0008478833478875458,0.005603634752333164,273
98,1.96,59,97,1,0.0256511177867651,0.03023405373096466,23,1,0.0014543000143021345,0.0021997299045324326,377,1,0.0012865911703556776,0.0034665041603147984,302,1,0.001842175959609449,0.005489883478730917,305
99,1.98,59,97,1,0.0256511177867651,0.03023405373096466,23,1,0.0014543000143021345,0.0021997299045324326,377,1,0.0012865911703556776,0.0034665041603147984,302,1,0.001842175959609449,0.005489883478730917,305
100,2.0,60,98,1,0.016975168138742447,0.017184600234031677,61,1,0.009511097334325314,0.013012854382395744,145,1,0.0023906363639980555,0.017856670543551445,263,1,0.0008277356391772628,0.0032266031485050917,412
101,2.02,61,99,1,0.020030472427606583,0.024712340906262398,51,1,0.00223935698159039,0.003566619474440813,371,1,0.002210264327004552,0.005522083956748247,281,1,0.0010099996579810977,0.008531463332474232,345
102,2.04,61,99,1,0.020030472427606583,0.024712340906262398,51,1,0.00223935698159039,0.003566619474440813,371,1,0.002210264327004552,0.005522083956748247,281,1,0.0010099996579810977,0.008531463332474232,345
103,2.06,62,100,1,0.015125061385333538,0.018050186336040497,80,1,0.0014643521280959249,0.005810392089188099,327,1,0.003540072590112686,0.00502025568857789,281,1,0.0013873912394046783,0.009944871999323368,361
104,2.08,62,100,1,0.015125061385333538,0.018050186336040497,80,1,0.0014643521280959249,0.005810392089188099,327,1,0.003540072590112686,0.00502025568857789,281,1,0.0013873912394046783,0.009944871999323368,361
105,2.1,63,101,1,0.01924881339073181,0.02492707036435604,80,1,0.0017442337702959776,0.009417624212801456,368,1,0.0025742726866155863,0.008922291919589043,300,1,0.0023297807201743126,0.012835359200835228,312
106,2.12,64,102,1,0.027443576604127884,0.03209275007247925,11,1,0.0016762089217081666,0.007696019485592842,382,1,0.001015526824630797,0.008321004919707775,272,1,0.0007207918097265065,0.012479698285460472,434
107,2.14,64,102,1,0.027443576604127884,0.03209275007247925,11,1,0.0016762089217081666,0.007696019485592842,382,1,0.001015526824630797,0.008321004919707775,272,1,0.0007207918097265065,0.012479698285460472,434
108,2.16,65,103,1,0.014176621101796627,0.015174111351370811,70,0,0.03673883154988289,0.037979621440172195,0,1,0.015180753543972969,0.03551580011844635,40,1,0.0014814287424087524,0.011166313663125038,514
109,2.18,65,103,1,0.014176621101796627,0.015174111351370811,70,0,0.03673883154988289,0.037979621440172195,0,1,0.015180753543972969,0.03551580011844635,40,1,0.0014814287424087524,0.011166313663125038,514
110,2.2,66,104,1,0.026209963485598564,0.030806593596935272,34,1,0.0022459104657173157,0.004075021017342806,360,1,0.0018272192683070898,0.005383169744163752,305,1,0.0010443784995004535,0.008798635564744473,401
111,2.22,67,105,1,0.021372446790337563,0.026412608101963997,89,1,0.0010210779728367925,0.0010210779728367925,347,1,0.0021213265135884285,0.0044463020749390125,306,1,0.0012622816720977426,0.0089957807213068,363
112,2.24,67,105,1,0.021372446790337563,0.026412608101963997,89,1,0.0010210779728367925,0.0010210779728367925,347,1,0.0021213265135884285,0.0044463020749390125,306,1,0.0012622816720977426,0.0089957807213068,363
113,2.26,68,106,1,0.01989150233566761,0.026544930413365364,101,1,0.00016453361604362726,0.003216292941942811,357,1,0.0009908019565045834,0.004240896087139845,302,1,0.0007523911190219223,0.00461527518928051,410
114,2.28,68,106,1,0.01989150233566761,0.026544930413365364,101,1,0.00016453361604362726,0.003216292941942811,357,1,0.0009908019565045834,0.004240896087139845,302,1,0.0007523911190219223,0.00461527518928051,410
115,2.3,69,107,1,0.02014247514307499,0.02578263357281685,73,1,0.001499323407188058,0.005419888533651829,361,1,0.002036494668573141,0.0023125780280679464,274,1,0.0011241883039474487,0.0032265486661344767,432
116,2.32,70,108,1,0.01945912279188633,0.025234034284949303,91,1,0.0015400410629808903,0.006302160210907459,361,1,0.0018978487933054566,0.005063522607088089,255,1,0.0006823978037573397,0.0058950516395270824,453
117,2.34,70,108,1,0.01945912279188633,0.025234034284949303,91,1,0.0015400410629808903,0.006302160210907459,361,1,0.0018978487933054566,0.005063522607088089,255,1,0.0006823978037573397,0.0058950516395270824,453
118,2.36,71,109,1,0.018109740689396858,0.024698587134480476,120,1,0.0011785321403294802,0.004763214383274317,368,1,0.002194494940340519,0.008317908272147179,227,1,0.00039861383265815675,0.004407037049531937,460
119,2.38,71,109,1,0.018109740689396858,0.024698587134480476,120,1,0.0011785321403294802,0.004763214383274317,368,1,0.002194494940340519,0.008317908272147179,227,1,0.00039861383265815675,0.004407037049531937,460
120,2.4,72,110,1,0.017446478828787804,0.024445483461022377,146,1,0.0015700168441981077,0.0033531859517097473,344,1,0.0012129087699577212,0.0036074635572731495,265,1,0.0009677358902990818,0.00561698991805315,328
121,2.42,73,111,1,0.020528597757220268,0.02885775826871395,80,1,0.0009974818676710129,0.006465055048465729,372,1,0.004053513519465923,0.011238430626690388,219,1,0.0017169204074889421,0.005993056111037731,344
122,2.44,73,111,1,0.020528597757220268,0.02885775826871395,80,1,0.0009974818676710129,0.006465055048465729,372,1,0.004053513519465923,0.011238430626690388,219,1,0.0017169204074889421,0.005993056111037731,344
123,2.46,74,112,1,0.022643962875008583,0.031329669058322906,70,1,0.001117652514949441,0.007039109710603952,381,1,0.003731123171746731,0.014271913096308708,215,1,0.0017570547061040998,0.005730529315769672,317
124,2.48,74,112,1,0.022643962875008583,0.031329669058322906,70,1,0.001117652514949441,0.007039109710603952,381,1,0.003731123171746731,0.014271913096308708,215,1,0.0017570547061040998,0.005730529315769672,317
125,2.5,75,113,1,0.018380969762802124,0.02621520683169365,103,1,0.0016068030381575227,0.008576693944633007,340,1,0.001566037186421454,0.003481305669993162,254,1,0.0010772801470011473,0.0064758374355733395,304
126,2.52,76,114,1,0.01707237958908081,0.0270230695605278,133,1,0.0022172627504915,0.009496594779193401,365,1,0.0020924957934767008,0.006713023409247398,254,1,0.0011815289035439491,0.004585477989166975,270
127,2.54,76,114,1,0.01707237958908081,0.0270230695605278,133,1,0.0022172627504915,0.009496594779193401,365,1,0.0020924957934767008,0.006713023409247398,254,1,0.0011815289035439491,0.004585477989166975,270
128,2.56,77,115,1,0.008639376610517502,0.020443670451641083,212,1,0.0024126176722347736,0.010304327122867107,359,1,0.0014220175798982382,0.005466862116008997,262,1,0.0011575493263080716,0.004465295001864433,271
129,2.58,77,115,1,0.008639376610517502,0.020443670451641083,212,1,0.0024126176722347736,0.010304327122867107,359,1,0.0014220175798982382,0.005466862116008997,262,1,0.0011575493263080716,0.004465295001864433,271
130,2.6,78,116,1,0.0012048960197716951,0.009038809686899185,354,1,0.0016495154704898596,0.0016495154704898596,238,1,0.003742808708921075,0.010379461571574211,217,1,0.0003760795807465911,0.004129417240619659,439
131,2.62,79,117,1,0.009872219525277615,0.019277101382613182,181,1,0.001170483068563044,0.01139472983777523,396,1,0.0010667466558516026,0.003905099118128419,299,1,0.0020855374168604612,0.012615612708032131,204
132,2.64,79,117,1,0.009872219525277615,0.019277101382613182,181,1,0.001170483068563044,0.01139472983777523,396,1,0.0010667466558516026,0.003905099118128419,299,1,0.0020855374168604612,0.012615612708032131,204
133,2.66,80,118,1,0.013152774423360825,0.024292917922139168,155,1,0.0019007081864401698,0.006275557912886143,393,1,0.0031818344723433256,0.01774696074426174,217,1,0.0016673975624144077,0.005011860281229019,270
134,2.68,80,118,1,0.013152774423360825,0.024292917922139168,155,1,0.0019007081864401698,0.006275557912886143,393,1,0.0031818344723433256,0.01774696074426174,217,1,0.0016673975624144077,0.005011860281229019,270
