case_id	object_group	task	role	frame	raw_frame	hand	raw_active	raw_local_x	raw_local_y	raw_local_z	contact_pos_local_x	contact_pos_local_y	contact_pos_local_z	wrist_local_x	wrist_local_y	wrist_local_z	wrist5_local_x	wrist5_local_y	wrist5_local_z	sphere_center_local_x	sphere_center_local_y	sphere_center_local_z	contact_site_local_x	contact_site_local_y	contact_site_local_z	handbox_center_local_x	handbox_center_local_y	handbox_center_local_z	threebox_best_center_local_x	threebox_best_center_local_y	threebox_best_center_local_z	wrist5_to_raw_m	wrist5_vs_contact_pos_m	sphere_surface_gap_m	threebox_surface_gap_m	handbox_surface_gap_m	raw_face	wrist5_face	raw_support	wrist5_support	raw_inside	wrist5_inside	threebox_best_name	best_proxy_by_distance
box023_p2	box023	box023_person2	known_guard	6	48	left	False	nan	nan	nan	-0.06844772402260053	0.4722607218003007	0.4168658905815965	-0.04537160517507401	0.5488552120720624	0.41774725256388334	-0.059794179454778086	0.5009836556522114	0.417196401324954	-0.07421675373448217	0.4531120992323603	0.4166455500860247	-0.06844772402260053	0.4722607218003007	0.4168658905815965	-0.07475924589379476	0.44570922603554974	0.4011753032683838	-0.08158300141871037	0.4031926932037717	0.4093112950585852	nan	0.029999999999999992	nan	nan	nan		+y	False	True	False	False	lh3	NA
box023_p2	box023	box023_person2	known_guard	6	48	right	False	nan	nan	nan	0.2904510819570708	0.44636582698588095	0.3665216391291572	0.27941896279572775	0.5254508945930911	0.37140471483744913	0.2863140372715672	0.47602272733858475	0.3683527925197667	0.2932091117474065	0.4265945600840784	0.36530087020208424	0.2904510819570708	0.44636582698588095	0.3665216391291572	0.29108704771758526	0.41976167351488525	0.3497052146117707	0.2921809068763762	0.3764351052459825	0.35619197975987316	nan	0.029999999999999954	nan	nan	nan		+y	False	True	False	False	rh3	NA
box023_p2	box023	box023_person2	known_guard	7	49	left	False	nan	nan	nan	-0.05868444970454638	0.46674633630991946	0.4089106131243323	-0.038987579728538196	0.5442817742678213	0.40944836197330814	-0.05129812346354335	0.4958221255441326	0.4091122689426983	-0.0636086671985484	0.447362476820444	0.4087761759120883	-0.05868444970454638	0.46674633630991946	0.4089106131243323	-0.06376043801558305	0.4398577020497427	0.3933463124269552	-0.06875107357630064	0.39712862323406134	0.40169693792287436	nan	0.0299999999999999	nan	nan	nan		+y	False	True	False	False	lh3	NA
box023_p2	box023	box023_person2	known_guard	7	49	right	False	nan	nan	nan	0.28114441599661394	0.44295867904812813	0.3714176106747739	0.2707735387880222	0.5222833945715792	0.37160311821601133	0.27725533704339206	0.4727054473694223	0.37148717600273795	0.2837371352987617	0.4231275001672653	0.3713712337894646	0.28114441599661394	0.44295867904812813	0.3714176106747739	0.28134967744876344	0.41537356763558775	0.3562519565840399	0.2822078611000933	0.3725159756296653	0.3653600022679546	nan	0.03	nan	nan	nan		+y	False	True	False	False	rh3	NA
box023_p2	box023	box023_person2	known_guard	8	50	left	False	nan	nan	nan	-0.06106939760333978	0.46356355665993826	0.40133254034938065	-0.04165100073506638	0.5409080671416058	0.4077163136393285	-0.05378749877773732	0.49256774809056353	0.40372645533311113	-0.06592399682040814	0.4442274290395214	0.3997365970268937	-0.06106939760333978	0.46356355665993826	0.40133254034938065	-0.0653249145377254	0.43771720050897783	0.3838720645469128	-0.07057680261391835	0.39454434370751207	0.38925125343976397	nan	0.029999999999999933	nan	nan	nan		+y	False	True	False	False	lh3	NA
box023_p2	box023	box023_person2	known_guard	8	50	right	False	nan	nan	nan	0.2851929665066437	0.4372517227660307	0.36565473880503624	0.27336890340640596	0.5162885763646893	0.36931087132804735	0.28075894284405456	0.4668905428655276	0.3670257885011654	0.28814898228170305	0.41749250936636606	0.36474070567428346	0.2851929665066437	0.4372517227660307	0.36565473880503624	0.28484314487605095	0.4101954750988601	0.34956702128808265	0.2871514146961248	0.3670872047047261	0.3571045992790406	nan	0.029999999999999985	nan	nan	nan		+y	False	True	False	False	rh3	NA
box023_p2	box023	box023_person2	known_guard	9	51	left	False	nan	nan	nan	-0.05410501309976173	0.4513704269948423	0.3834904798775412	-0.03938951699702666	0.5291252257793093	0.39522271923912267	-0.048586702061236046	0.4805284765390174	0.3878900696381342	-0.05778388712544543	0.43193172729872553	0.3805574200371459	-0.05410501309976173	0.4513704269948423	0.3834904798775412	-0.05558221593180397	0.42630976963068734	0.36449592565326067	-0.05894456445061882	0.38270694754809276	0.36730699035926256	nan	0.029999999999999995	nan	nan	nan		+y	False	True	False	False	lh3	NA
box023_p2	box023	box023_person2	known_guard	9	51	right	False	nan	nan	nan	0.27340355964594343	0.4301621143309896	0.3547044940195855	0.26153299945546205	0.5090068479783617	0.3612311912577846	0.26895209957451305	0.4597288894487541	0.35715200548391024	0.2763711996935639	0.4104509309191466	0.35307281971003573	0.27340355964594343	0.4301621143309896	0.3547044940195855	0.27217874482734083	0.40355033726183825	0.33793277026238866	0.2750976024859157	0.3602665033815009	0.3441340735523546	nan	0.029999999999999978	nan	nan	nan		+y	False	True	False	False	rh3	NA
box023_p2	box023	box023_person2	known_guard	10	52	left	False	nan	nan	nan	-0.05390887494560388	0.43658431123551134	0.3675279134274347	-0.044450534563101884	0.5141345301048401	0.3847471860754867	-0.05036199730216569	0.4656656433115096	0.37398514067045424	-0.05627346004122938	0.4171967565181792	0.3632230952654217	-0.05390887494560388	0.43658431123551134	0.3675279134274347	-0.05145701987184417	0.4124628921027341	0.34744913578466313	-0.05333460421271001	0.3686820639712354	0.3478059705823072	nan	0.030000000000000034	nan	nan	nan		+y	False	True	False	False	lh3	NA
box023_p2	box023	box023_person2	known_guard	10	52	right	False	nan	nan	nan	0.26808768192590615	0.4205046045916635	0.34723683546259	0.2551066354723443	0.49877919989004615	0.35746327980287224	0.2632197895058205	0.449857577828557	0.35107175209019587	0.27133294353929654	0.40093595576706775	0.34468022437751944	0.26808768192590615	0.4205046045916635	0.34723683546259	0.26654864340681794	0.39454963103978063	0.32949005332430853	0.2705491824344564	0.35112390744039884	0.33381074600769217	nan	0.030000000000000037	nan	nan	nan		+y	False	True	False	False	rh3	NA
box023_p2	box023	box023_person2	known_guard	11	53	left	False	nan	nan	nan	-0.06491197610556688	0.40460710493410074	0.35003741579251507	-0.061235451280628184	0.4828351928179671	0.36637294245209057	-0.06353327929621483	0.4339426378905506	0.3561632382898559	-0.0658311073118016	0.38505008296313414	0.34595353412762114	-0.06491197610556688	0.40460710493410074	0.35003741579251507	-0.05856729411555192	0.38021101148484665	0.3311803905560007	-0.058697600064136914	0.3364064740290388	0.33242902362948074	nan	0.03000000000000001	nan	nan	nan		+y	False	True	False	False	lh3	NA
box023_p2	box023	box023_person2	known_guard	11	53	right	False	nan	nan	nan	0.25191071066115434	0.39262347980006446	0.3236904085635047	0.2377301825792232	0.47063488378392243	0.33432683050816636	0.24659301263043015	0.4218777562940112	0.3276790667927529	0.25545584268163724	0.37312062880409996	0.3210313030773392	0.25191071066115434	0.39262347980006446	0.3236904085635047	0.24967687859690088	0.3664749296652462	0.3063053319728937	0.2551277758453144	0.32320640329195427	0.31061677170652996	nan	0.030000000000000034	nan	nan	nan		+y	False	True	False	False	rh3	NA
box023_p2	box023	box023_person2	known_guard	12	54	left	False	nan	nan	nan	-0.0712468783809501	0.37237133139016027	0.3431355361724179	-0.07150599073328003	0.45026131203057296	0.361386119084342	-0.07134404551307384	0.40158007413031505	0.34997950476438944	-0.07118210029286764	0.3528988362300571	0.3385728904444369	-0.0712468783809501	0.37237133139016027	0.3431355361724179	-0.06201923239132375	0.348557294037018	0.32473026680891826	-0.061257735229204205	0.304742658409345	0.3250640224021806	nan	0.03000000000000005	nan	nan	nan		+y	False	True	False	False	lh3	NA
box023_p2	box023	box023_person2	known_guard	12	54	right	False	nan	nan	nan	0.23656107674692387	0.3582069634851638	0.30471632025938045	0.2228249500320586	0.4354317786933451	0.3204531159603935	0.23141002922884954	0.38716626918823177	0.31061761864726034	0.23999510842564029	0.3389007596831185	0.30078212133412713	0.23656107674692387	0.3582069634851638	0.30471632025938045	0.23275657627280433	0.33285363959336417	0.28644852587456954	0.2390542569580605	0.28951748994988774	0.2881169143097266	nan	0.029999999999999992	nan	nan	nan		+y	False	True	False	False	rh3	NA
box023_p2	box023	box023_person2	known_guard	13	55	left	False	nan	nan	nan	-0.07690163757895174	0.32569554243379994	0.33410021789247196	-0.0826232188902394	0.40335745309972415	0.3524275510049668	-0.07904723057068463	0.3548187589335215	0.34097296780965747	-0.07547124225112974	0.3062800647673189	0.32951838461434824	-0.07690163757895174	0.32569554243379994	0.33410021789247196	-0.06429141236085217	0.30239784226282945	0.3170940086557823	-0.061960091385890634	0.2586382144010955	0.3173650765881715	nan	0.030000000000000002	nan	nan	nan		+y	False	True	False	False	lh3	NA
box023_p2	box023	box023_person2	known_guard	13	55	right	False	nan	nan	nan	0.22056067974626498	0.3104828973607342	0.28355910091382447	0.20735740909168188	0.3869636790241387	0.30295919576350233	0.2156094532507963	0.3391631904845109	0.29083413648245365	0.22386149740991068	0.29136270194488306	0.27870907720140503	0.22056067974626498	0.3104828973607342	0.28355910091382447	0.21546216311214428	0.28566704992973685	0.26487337341075795	0.22238946827460385	0.2423960133410814	0.2645635288768214	nan	0.030000000000000044	nan	nan	nan		+y	False	True	False	False	rh3	NA
box023_p2	box023	box023_person2	known_guard	14	56	left	False	nan	nan	nan	-0.08160309861488735	0.26535777023889356	0.33247566738499595	-0.09069331126881905	0.34381295205717743	0.3452095780084586	-0.08501192836011173	0.29477846342075	0.3372508838687945	-0.07933054545140443	0.24574397478432258	0.32929218972913027	-0.08160309861488735	0.26535777023889356	0.33247566738499595	-0.06691409475928976	0.2414108868370258	0.31827032659438864	-0.06371395182456223	0.1978276107336328	0.3215369296009436	nan	0.030000000000000006	nan	nan	nan		+z	False	True	False	False	lh3	NA
box023_p2	box023	box023_person2	known_guard	14	56	right	False	nan	nan	nan	0.20656052739009514	0.24600657792232591	0.25697857174961836	0.1957756437293223	0.3224258720562061	0.2780446052752513	0.20251619601730536	0.274663813222531	0.2648783343217307	0.20925674830528845	0.22690175438885585	0.2517120633682101	0.20656052739009514	0.24600657792232591	0.25697857174961836	0.1995787954372004	0.22137036935353466	0.23866764020043862	0.20612015851533294	0.1780561751157761	0.23741971611638235	nan	0.029999999999999957	nan	nan	nan		+y	False	True	False	False	rh3	NA
box023_p2	box023	box023_person2	known_guard	15	57	left	False	nan	nan	nan	-0.09064670846336705	0.2164490839957025	0.32515492789452854	-0.10128050451033992	0.29491489833905865	0.33655836426543717	-0.09463438198098188	0.2458737643744611	0.3294312165336193	-0.08798825945162385	0.1968326304098635	0.32230406880180135	-0.09064670846336705	0.2164490839957025	0.32515492789452854	-0.07461391336668459	0.1925162596006557	0.3124592135084316	-0.07147115728644067	0.14897201818285172	0.3162586462921239	nan	0.030000000000000065	nan	nan	nan		+z	False	True	False	False	lh3	NA
box023_p2	box023	box023_person2	known_guard	15	57	right	False	nan	nan	nan	0.19498049780605117	0.19549549186391404	0.23140950187536294	0.18639801982800988	0.27045908183591255	0.25799523583676676	0.19176206856428568	0.22360683810341347	0.2413791521108894	0.19712611730056148	0.17675459437091445	0.22476306838501206	0.19498049780605117	0.19549549186391404	0.23140950187536294	0.18673032851119656	0.17221835118838427	0.211888052224181	0.19255419050669256	0.12901097078670123	0.20745284330153999	nan	0.030000000000000044	nan	nan	nan		+y	False	True	False	False	rh3	NA
box023_p2	box023	box023_person2	known_guard	16	58	left	False	nan	nan	nan	-0.1035726515384033	0.17546288793302953	0.31113514131994185	-0.11299490541697298	0.2534683341104501	0.3261807884814743	-0.107105996742867	0.20471493024956228	0.3167772590055165	-0.10121708806876092	0.1559615263886744	0.30737372952955877	-0.1035726515384033	0.17546288793302953	0.31113514131994185	-0.08733309188339523	0.1518062265272853	0.29818713609693137	-0.08552392812166355	0.10804898413220312	0.29975053955444475	nan	0.03000000000000006	nan	nan	nan		+z	False	True	False	False	lh3	NA
box023_p2	box023	box023_person2	known_guard	16	58	right	False	nan	nan	nan	0.1846008077014043	0.1503956624010493	0.20491795930464585	0.1767559833026018	0.2218832172608653	0.23996062230728818	0.1816589985518534	0.17720349547348027	0.21805895793063673	0.18656201380110504	0.1325237736860953	0.19615729355398528	0.1846008077014043	0.1503956624010493	0.20491795930464585	0.17619476947808235	0.1296406658076312	0.18279226822614955	0.1815236442120143	0.08716583541355798	0.17341367318368323	nan	0.03	nan	nan	nan		+z	False	True	False	False	rh3	NA
box023_p2	box023	box023_person2	known_guard	17	59	left	False	nan	nan	nan	-0.12459874736083429	0.12817222962639177	0.28257377633182523	-0.13563322303398823	0.20524531034085722	0.3009580243664898	-0.128736675738267	0.15707463489431628	0.28946786934482444	-0.12184012844254577	0.10890395944777535	0.27797771432315904	-0.12459874736083429	0.12817222962639177	0.28257377633182523	-0.10701717510555935	0.10519173996045232	0.27017227732340277	-0.10539952810361918	0.06140596543811425	0.2693959181502192	nan	0.02999999999999996	nan	nan	nan		+z	False	True	False	False	lh3	NA
box023_p2	box023	box023_person2	known_guard	17	59	right	True	0.11589336520422838	-0.1568	0.1766	0.17632387960097787	0.11538245249695057	0.18917222485423044	0.1615208195545892	0.18326459515339263	0.22883182799941415	0.17077273208358207	0.14083825599311636	0.20404457603367443	0.180024644612575	0.09841191683284006	0.17925732406793454	0.17632387960097787	0.11538245249695057	0.18917222485423044	0.17101217934781615	0.09613524998597213	0.16483483378970293	0.17949687903460534	0.05489171978766755	0.15269204762209151	0.30389715545455626	0.030000000000000082	0.21315965660269037	0.1732217609980374	0.16046728547081301	-y	+z	False	True	False	False	rh3	handbox_surface
box023_p2	box023	box023_person2	known_guard	18	60	left	False	nan	nan	nan	-0.1408153323493705	0.09520722428962482	0.2560935452619895	-0.15383132814266676	0.1694074780869684	0.28301762723183027	-0.14569633077185662	0.12303231946362865	0.26619007600067973	-0.13756133340104637	0.07665716084028888	0.2493625247695293	-0.1408153323493705	0.09520722428962482	0.2560935452619895	-0.12189543263713676	0.07371608276879628	0.2430099678872635	-0.12031459146352545	0.03038578648915944	0.23665387384985256	nan	0.029999999999999995	nan	nan	nan		+z	False	True	False	False	lh3	NA
box023_p2	box023	box023_person2	known_guard	18	60	right	True	0.11348484362398181	-0.15416750431444123	0.1766	0.17456643434133207	0.10419900059229337	0.18488635130268477	0.15573258640104515	0.1667997665496998	0.23099958447178917	0.16750374136372448	0.1276742878263208	0.20217881374109894	0.17927489632640384	0.08854880910294176	0.17335804301040872	0.17456643434133207	0.10419900059229337	0.18488635130268477	0.1707398556724779	0.08744065764910587	0.15851415371895305	0.18137330822498382	0.0481143707217749	0.14236364254349337	0.28810955003702166	0.030000000000000058	0.20149562644037194	0.16239304247658845	0.1505333939959179	+z	+z	True	True	False	False	rh3	handbox_surface
box023_p2	box023	box023_person2	known_guard	19	61	left	True	0.13623957252219024	0.11584584238878838	0.1766	-0.12845654136781687	0.07495013935747387	0.2527625484860664	-0.1487163021298731	0.14545106201645316	0.2846868652069748	-0.13605395165358794	0.10138798535459112	0.264734167256407	-0.12339160117730276	0.05732490869272906	0.24478146930583924	-0.12845654136781687	0.07495013935747387	0.2527625484860664	-0.10696623178811455	0.05576485420228194	0.24006990519980695	-0.10216003894372656	0.013391033148846376	0.22998162657639096	0.28656661420351587	0.03000000000000002	0.2247394380025154	0.21770317692873248	0.18801096563065844	+z	+z	True	True	False	False	lh3	handbox_surface
box023_p2	box023	box023_person2	known_guard	19	61	right	True	0.11262195330101425	-0.15117930352992323	0.1766	0.1725741606799583	0.10333600539329224	0.1802673360488914	0.15146155462312275	0.15932422812087	0.23336702325414727	0.16465693340864498	0.12433158891613387	0.20017971875086238	0.17785231219416722	0.0893389497113978	0.1669924142475774	0.1725741606799583	0.10333600539329224	0.1802673360488914	0.1696050211524234	0.08989574485303067	0.15195618674368452	0.18144795161238098	0.053109910087389293	0.1312918811269614	0.2813714522612309	0.029999999999999992	0.1993919316408932	0.16396733961852494	0.154875318145703	+z	+z	True	True	False	False	rh3	handbox_surface
box023_p2	box023	box023_person2	known_guard	20	62	left	True	0.14107603187007986	0.11232116678336701	0.1766	-0.11272347522300157	0.06206462300387613	0.2513524894558684	-0.13821937083798627	0.12897530070503346	0.28703050112078127	-0.12228443607862079	0.08715612714181012	0.2647317438302107	-0.10634950131925544	0.045336953578586796	0.24243298653964024	-0.11272347522300157	0.06206462300387613	0.2513524894558684	-0.08963610664172979	0.04489827500511517	0.23857353510554524	-0.0821531787029176	0.0036622087353422525	0.2257670447991756	0.2788534015730731	0.029999999999999978	0.21465120708097812	0.20359692009968136	0.17510388818065806	+z	+z	True	True	False	False	lh3	handbox_surface
box023_p2	box023	box023_person2	known_guard	20	62	right	True	0.10914299679718806	-0.15049779026645926	0.1766	0.17241752389086173	0.09862016602836977	0.17981571869405694	0.1509097235388646	0.14999571480201643	0.23724365189929503	0.16435209875886284	0.11788599681848724	0.20135119364602116	0.17779447397886114	0.0857762788349581	0.1654587353927474	0.17241752389086173	0.09862016602836977	0.17981571869405694	0.16961658269489505	0.08755200654115834	0.1504792543213997	0.18165228865649116	0.052620285159163394	0.12691269345218328	0.27511910819929486	0.02999999999999994	0.19629776455748826	0.16454636421578597	0.1570911963318733	+z	+z	True	True	False	False	rh3	handbox_surface
box023_p2	box023	box023_person2	known_guard	21	63	left	True	0.13766430857747927	0.11032725250218117	0.1766	-0.10315139765341662	0.056854816141200894	0.2501520767026512	-0.1329235248164883	0.12093454492775348	0.2876675242253418	-0.11431594533956846	0.08088471443615812	0.2642203695236601	-0.09570836586264876	0.04083488394456276	0.24077321482197858	-0.10315139765341662	0.056854816141200894	0.2501520767026512	-0.07884106041686094	0.04124313986382135	0.23765028350467593	-0.06910185794347892	0.0009899560692211882	0.22332398965419573	0.2683994049310315	0.029999999999999957	0.2018138120986886	0.18731585069525156	0.15958779302837603	+z	+z	True	True	False	False	lh3	handbox_surface
box023_p2	box023	box023_person2	known_guard	21	63	right	True	0.10890618795784494	-0.14976692050075247	0.1766	0.17218088004506876	0.09979417562369747	0.17759281374506003	0.15076244901302663	0.1477479059391142	0.23793923502223221	0.1641489684080529	0.11777682449197874	0.2002227217239996	0.17753548780307932	0.0878057430448433	0.16250620842576696	0.17218088004506876	0.09979417562369747	0.17759281374506003	0.1691546953191072	0.09027729380254086	0.14773902446610424	0.18131897588787854	0.05681117037846601	0.12219465073890942	0.27420695333680906	0.030000000000000023	0.1976880825197972	0.16890329026528123	0.16256603677279605	+z	+z	True	True	False	False	rh3	handbox_surface
box023_p2	box023	box023_person2	known_guard	22	64	left	True	0.1380122184722357	0.1077631593162515	0.1766	-0.09592912361316062	0.060867152876496806	0.2491257431060836	-0.1275869561988203	0.12392012825299936	0.28683653641713064	-0.10780081083278305	0.08451201864268525	0.2632672905977263	-0.0880146654667458	0.04510390903237116	0.23969804477832177	-0.09592912361316062	0.060867152876496806	0.2491257431060836	-0.07107486108003305	0.0457845242113614	0.23705131921118466	-0.060401221127208256	0.00590564340090627	0.22234887583014507	0.26167896395828744	0.03000000000000004	0.1928902986209018	0.17538265811651008	0.14794012636283643	+z	+z	True	True	False	False	lh3	handbox_surface
box023_p2	box023	box023_person2	known_guard	22	64	right	True	0.10688550490068245	-0.1534686950286517	0.1766	0.17309738596545443	0.10078728093761406	0.1757347031011023	0.15266202694050782	0.1470637038519878	0.2377096075687298	0.1654341263310995	0.11814093953050422	0.19897529227646266	0.17820622572169112	0.08921817520902064	0.16024097698419548	0.17309738596545443	0.10078728093761406	0.1757347031011023	0.1696504169815762	0.09215076625985778	0.14565968710857324	0.18133867297880363	0.059387379516727304	0.11900614459037984	0.27874789391351046	0.03000000000000001	0.203478164420955	0.17623012290134793	0.1704653226458726	+z	+z	True	True	False	False	rh3	handbox_surface
box023_p2	box023	box023_person2	known_guard	23	65	left	True	0.14184392268038215	0.10732504171680247	0.1766	-0.09219673756922922	0.06679626797431126	0.24914063610312806	-0.12500458656853547	0.12930515777897714	0.2867741815038324	-0.10449968094396908	0.09023710165106097	0.2632532156283922	-0.0839947753194027	0.0511690455231448	0.23973224975295201	-0.09219673756922922	0.06679626797431126	0.24914063610312806	-0.06708167829686157	0.05218714285568226	0.2370237459524582	-0.0556469718710011	0.012489582981746164	0.2224030484684341	0.26169820121862225	0.030000000000000058	0.19112713323392133	0.17122099582535072	0.14337233166555996	+z	+z	True	True	False	False	lh3	handbox_surface
