eval_frame,eval_time_s,ref_frame_30hz,raw_frame,person1_left_contact,person1_left_min_dist_m,person1_left_tip_min_dist_m,person1_left_n_vertices_lt_thresh,person1_right_contact,person1_right_min_dist_m,person1_right_tip_min_dist_m,person1_right_n_vertices_lt_thresh,person2_left_contact,person2_left_min_dist_m,person2_left_tip_min_dist_m,person2_left_n_vertices_lt_thresh,person2_right_contact,person2_right_min_dist_m,person2_right_tip_min_dist_m,person2_right_n_vertices_lt_thresh
10,0.2,6,48,0,0.5658496022224426,0.5955127477645874,0,0,0.5008415579795837,0.5033501386642456,0,0,0.5748197436332703,0.5779539346694946,0,0,0.5406521558761597,0.5474632978439331,0
11,0.22,7,49,0,0.5631526708602905,0.5932369232177734,0,0,0.49855783581733704,0.5011187195777893,0,0,0.5602736473083496,0.563366174697876,0,0,0.5383434891700745,0.547773003578186,0
12,0.24,7,49,0,0.5631526708602905,0.5932369232177734,0,0,0.49855783581733704,0.5011187195777893,0,0,0.5602736473083496,0.563366174697876,0,0,0.5383434891700745,0.547773003578186,0
13,0.26,8,50,0,0.5560645461082458,0.580549418926239,0,0,0.4890243113040924,0.49128785729408264,0,0,0.548180878162384,0.5510767698287964,0,0,0.52900630235672,0.5367522835731506,0
14,0.28,8,50,0,0.5560645461082458,0.580549418926239,0,0,0.4890243113040924,0.49128785729408264,0,0,0.548180878162384,0.5510767698287964,0,0,0.52900630235672,0.5367522835731506,0
15,0.3,9,51,0,0.5415652990341187,0.5589057207107544,0,0,0.4731736481189728,0.4751039743423462,0,0,0.5237528085708618,0.5268145799636841,0,0,0.5086458325386047,0.5161545872688293,0
16,0.32,10,52,0,0.5166646242141724,0.5281148552894592,0,0,0.4494874179363251,0.45103129744529724,0,0,0.49578166007995605,0.4991077184677124,0,0,0.48808130621910095,0.49502095580101013,0
17,0.34,10,52,0,0.5166646242141724,0.5281148552894592,0,0,0.4494874179363251,0.45103129744529724,0,0,0.49578166007995605,0.4991077184677124,0,0,0.48808130621910095,0.49502095580101013,0
18,0.36,11,53,0,0.4601369798183441,0.46612322330474854,0,0,0.3952223062515259,0.39683958888053894,0,0,0.4424194097518921,0.4459717869758606,0,0,0.43358156085014343,0.4409915804862976,0
19,0.38,11,53,0,0.4601369798183441,0.46612322330474854,0,0,0.3952223062515259,0.39683958888053894,0,0,0.4424194097518921,0.4459717869758606,0,0,0.43358156085014343,0.4409915804862976,0
20,0.4,12,54,0,0.4109383523464203,0.41356340050697327,0,0,0.3466075360774994,0.3484594225883484,0,0,0.4004633128643036,0.403967946767807,0,0,0.3819301724433899,0.38900434970855713,0
21,0.42,13,55,0,0.3412417769432068,0.3433834910392761,0,0,0.28186678886413574,0.2831045389175415,0,0,0.34150761365890503,0.34509116411209106,0,0,0.314566045999527,0.32056695222854614,0
22,0.44,13,55,0,0.3412417769432068,0.3433834910392761,0,0,0.28186678886413574,0.2831045389175415,0,0,0.34150761365890503,0.34509116411209106,0,0,0.314566045999527,0.32056695222854614,0
23,0.46,14,56,0,0.2582927942276001,0.2598322927951813,0,0,0.2009410560131073,0.2015446275472641,0,0,0.27373066544532776,0.2778148651123047,0,0,0.2267683893442154,0.23293668031692505,0
24,0.48,14,56,0,0.2582927942276001,0.2598322927951813,0,0,0.2009410560131073,0.2015446275472641,0,0,0.27373066544532776,0.2778148651123047,0,0,0.2267683893442154,0.23293668031692505,0
25,0.5,15,57,0,0.20071932673454285,0.20244050025939941,0,0,0.14533355832099915,0.14533355832099915,0,0,0.22253170609474182,0.2267107516527176,0,0,0.15587331354618073,0.1607794463634491,0
26,0.52,16,58,0,0.14635007083415985,0.14774136245250702,0,0,0.10321041941642761,0.10321041941642761,0,0,0.17331425845623016,0.1770138144493103,0,0,0.08747205883264542,0.09087254852056503,0
27,0.54,16,58,0,0.14635007083415985,0.14774136245250702,0,0,0.10321041941642761,0.10321041941642761,0,0,0.17331425845623016,0.1770138144493103,0,0,0.08747205883264542,0.09087254852056503,0
28,0.56,17,59,0,0.07511221617460251,0.07623858749866486,0,0,0.05477629229426384,0.05836361646652222,0,0,0.1058652400970459,0.11063811928033829,0,1,0.010820857249200344,0.015122528187930584,77
29,0.58,17,59,0,0.07511221617460251,0.07623858749866486,0,0,0.05477629229426384,0.05836361646652222,0,0,0.1058652400970459,0.11063811928033829,0,1,0.010820857249200344,0.015122528187930584,77
30,0.6,18,60,0,0.034653086215257645,0.03575286269187927,0,0,0.03659714758396149,0.04032645374536514,0,0,0.06225568801164627,0.06726579368114471,0,1,0.0010109632275998592,0.011220164597034454,277
31,0.62,19,61,1,0.009808856062591076,0.011118318885564804,106,1,0.020669076591730118,0.020669076591730118,16,1,0.027797434478998184,0.0320909284055233,11,1,0.0011374710593372583,0.0045199645683169365,351
32,0.64,19,61,1,0.009808856062591076,0.011118318885564804,106,1,0.020669076591730118,0.020669076591730118,16,1,0.027797434478998184,0.0320909284055233,11,1,0.0011374710593372583,0.0045199645683169365,351
33,0.66,20,62,1,0.0013440946349874139,0.0038122334517538548,194,1,0.009482009336352348,0.009482009336352348,62,1,0.005508274305611849,0.00949763972312212,96,1,0.0010317849228158593,0.009863019920885563,379
34,0.68,20,62,1,0.0013440946349874139,0.0038122334517538548,194,1,0.009482009336352348,0.009482009336352348,62,1,0.005508274305611849,0.00949763972312212,96,1,0.0010317849228158593,0.009863019920885563,379
35,0.7,21,63,1,0.0005855784402228892,0.004684433341026306,215,1,0.010149330832064152,0.010264009237289429,48,1,0.0009363294811919332,0.004703245125710964,173,1,0.0014769034460186958,0.010937055572867393,385
36,0.72,22,64,1,0.0011345025850459933,0.003750584786757827,215,1,0.011769930832087994,0.011769930832087994,49,1,0.00011042725964216515,0.008142520673573017,174,1,0.001979766646400094,0.011466887779533863,373
37,0.74,22,64,1,0.0011345025850459933,0.003750584786757827,215,1,0.011769930832087994,0.011769930832087994,49,1,0.00011042725964216515,0.008142520673573017,174,1,0.001979766646400094,0.011466887779533863,373
38,0.76,23,65,1,0.00042093428783118725,0.0010001319460570812,202,1,0.014266632497310638,0.014266632497310638,39,1,0.0017465774435549974,0.004483971279114485,135,1,0.002098333789035678,0.011745122261345387,349
39,0.78,23,65,1,0.00042093428783118725,0.0010001319460570812,202,1,0.014266632497310638,0.014266632497310638,39,1,0.0017465774435549974,0.004483971279114485,135,1,0.002098333789035678,0.011745122261345387,349
40,0.8,24,66,1,0.0009887951891869307,0.001275720656849444,206,1,0.014940585941076279,0.014940585941076279,38,1,0.0006914090481586754,0.002674606628715992,128,1,0.0006816480890847743,0.010321677662432194,361
41,0.82,25,67,1,0.00038337340811267495,0.004696066491305828,180,1,0.017115861177444458,0.017115861177444458,29,1,0.0039109839126467705,0.007483300287276506,86,1,0.0005770261632278562,0.00601515406742692,344
42,0.84,25,67,1,0.00038337340811267495,0.004696066491305828,180,1,0.017115861177444458,0.017115861177444458,29,1,0.0039109839126467705,0.007483300287276506,86,1,0.0005770261632278562,0.00601515406742692,344
43,0.86,26,68,1,0.0015729637816548347,0.007612363435328007,253,1,0.0155128613114357,0.01561706978827715,40,1,0.0038180656265467405,0.008345314301550388,101,1,0.0011386434780433774,0.0062320781871676445,393
44,0.88,26,68,1,0.0015729637816548347,0.007612363435328007,253,1,0.0155128613114357,0.01561706978827715,40,1,0.0038180656265467405,0.008345314301550388,101,1,0.0011386434780433774,0.0062320781871676445,393
45,0.9,27,69,1,0.000987691804766655,0.003561659250408411,170,1,0.020024869590997696,0.020024869590997696,18,1,0.0066466378048062325,0.010804913938045502,66,1,0.000949673994909972,0.00238674390129745,329
46,0.92,28,70,1,0.000627096917014569,0.002568949246779084,264,1,0.018834944814443588,0.018834944814443588,28,1,0.002097726333886385,0.003403766080737114,153,1,0.000408628664445132,0.00927858054637909,403
47,0.94,28,70,1,0.000627096917014569,0.002568949246779084,264,1,0.018834944814443588,0.018834944814443588,28,1,0.002097726333886385,0.003403766080737114,153,1,0.000408628664445132,0.00927858054637909,403
48,0.96,29,71,1,0.0010563692776486278,0.002918540732935071,268,1,0.02135317027568817,0.02135317027568817,25,1,0.0014685903443023562,0.006258973386138678,191,1,0.001493255142122507,0.010698474012315273,413
49,0.98,29,71,1,0.0010563692776486278,0.002918540732935071,268,1,0.02135317027568817,0.02135317027568817,25,1,0.0014685903443023562,0.006258973386138678,191,1,0.001493255142122507,0.010698474012315273,413
50,1.0,30,72,1,0.0009442916489206254,0.0065989247523248196,206,1,0.020067933946847916,0.02127373032271862,22,1,0.001257508178241551,0.005540486425161362,180,1,0.0007560059311799705,0.008596825413405895,427
51,1.02,31,73,1,0.010756502859294415,0.011820032261312008,86,1,0.0286762323230505,0.032042842358350754,2,1,0.007655667141079903,0.009938578121364117,61,1,0.0006804244476370513,0.005871079862117767,353
52,1.04,31,73,1,0.010756502859294415,0.011820032261312008,86,1,0.0286762323230505,0.032042842358350754,2,1,0.007655667141079903,0.009938578121364117,61,1,0.0006804244476370513,0.005871079862117767,353
53,1.06,32,74,1,0.0008354386081919074,0.0043867467902600765,221,1,0.02262452058494091,0.024622324854135513,18,1,0.0012758484808728099,0.005700265523046255,164,1,0.0003633575397543609,0.004394135903567076,437
54,1.08,32,74,1,0.0008354386081919074,0.0043867467902600765,221,1,0.02262452058494091,0.024622324854135513,18,1,0.0012758484808728099,0.005700265523046255,164,1,0.0003633575397543609,0.004394135903567076,437
55,1.1,33,75,1,0.0011755130253732204,0.005701129324734211,212,1,0.020816447213292122,0.022957129403948784,22,1,0.001582495984621346,0.00965238455682993,189,1,0.00041259702993556857,0.004804717376828194,448
56,1.12,34,76,1,0.0009201245848089457,0.0035940087400376797,184,1,0.019410593435168266,0.021538056433200836,23,1,0.0011036447249352932,0.005499963648617268,319,1,0.000886558904312551,0.0029292183462530375,466
57,1.14,34,76,1,0.0009201245848089457,0.0035940087400376797,184,1,0.019410593435168266,0.021538056433200836,23,1,0.0011036447249352932,0.005499963648617268,319,1,0.000886558904312551,0.0029292183462530375,466
58,1.16,35,77,1,0.005360983312129974,0.007873914204537868,135,1,0.02115537039935589,0.022602172568440437,17,1,0.0015801559202373028,0.006889140699058771,299,1,0.0004850610566791147,0.007155159488320351,421
59,1.18,35,77,1,0.005360983312129974,0.007873914204537868,135,1,0.02115537039935589,0.022602172568440437,17,1,0.0015801559202373028,0.006889140699058771,299,1,0.0004850610566791147,0.007155159488320351,421
60,1.2,36,78,1,0.010559181682765484,0.012334019877016544,116,1,0.020202886313199997,0.02057659439742565,20,1,0.0005245608044788241,0.009685569442808628,357,1,0.0005500016268342733,0.006791819352656603,389
61,1.22,37,79,1,0.013058090582489967,0.015200473368167877,93,1,0.018518472090363503,0.019143935292959213,25,1,0.0005582819576375186,0.005723786540329456,378,1,0.00049127999227494,0.002423429163172841,405
62,1.24,37,79,1,0.013058090582489967,0.015200473368167877,93,1,0.018518472090363503,0.019143935292959213,25,1,0.0005582819576375186,0.005723786540329456,378,1,0.00049127999227494,0.002423429163172841,405
63,1.26,38,80,1,0.014115210622549057,0.016276951879262924,87,1,0.014804698526859283,0.015740305185317993,37,1,0.0010328013449907303,0.0068559907376766205,367,1,0.001067956443876028,0.004615079611539841,363
64,1.28,38,80,1,0.014115210622549057,0.016276951879262924,87,1,0.014804698526859283,0.015740305185317993,37,1,0.0010328013449907303,0.0068559907376766205,367,1,0.001067956443876028,0.004615079611539841,363
65,1.3,39,81,1,0.014719981700181961,0.01648802123963833,85,1,0.012406245805323124,0.013754917308688164,42,1,0.0007919566123746336,0.007061710115522146,356,1,0.0009059180156327784,0.008101550862193108,393
66,1.32,40,82,1,0.014684375375509262,0.017283612862229347,85,1,0.014854870736598969,0.016614798456430435,35,1,0.0012228043051436543,0.009050745517015457,361,1,0.0009460744331590831,0.01137337926775217,388
67,1.34,40,82,1,0.014684375375509262,0.017283612862229347,85,1,0.014854870736598969,0.016614798456430435,35,1,0.0012228043051436543,0.009050745517015457,361,1,0.0009460744331590831,0.01137337926775217,388
68,1.36,41,83,1,0.015165594406425953,0.01719593070447445,64,1,0.01876295544207096,0.019580010324716568,31,1,0.0011321749771013856,0.009096256457269192,314,1,0.0012125447392463684,0.017099622637033463,369
69,1.38,41,83,1,0.015165594406425953,0.01719593070447445,64,1,0.01876295544207096,0.019580010324716568,31,1,0.0011321749771013856,0.009096256457269192,314,1,0.0012125447392463684,0.017099622637033463,369
70,1.4,42,84,1,0.02035723254084587,0.022799478843808174,40,1,0.02045361138880253,0.021509705111384392,24,1,0.0012088632211089134,0.008785760961472988,316,1,0.0016867740778252482,0.014954308047890663,376
71,1.42,43,85,1,0.026463409885764122,0.029481275007128716,20,1,0.020061347633600235,0.02138291485607624,23,1,0.001569701242260635,0.008191406726837158,367,1,0.0008036122308112681,0.013942559249699116,352
72,1.44,43,85,1,0.026463409885764122,0.029481275007128716,20,1,0.020061347633600235,0.02138291485607624,23,1,0.001569701242260635,0.008191406726837158,367,1,0.0008036122308112681,0.013942559249699116,352
73,1.46,44,86,1,0.029316456988453865,0.03275875747203827,5,1,0.018773293122649193,0.01978539675474167,28,1,0.0015175679000094533,0.010229176841676235,369,1,0.0006935240235179663,0.004195325542241335,300
74,1.48,44,86,1,0.029316456988453865,0.03275875747203827,5,1,0.018773293122649193,0.01978539675474167,28,1,0.0015175679000094533,0.010229176841676235,369,1,0.0006935240235179663,0.004195325542241335,300
75,1.5,45,87,1,0.02587636187672615,0.029728008434176445,24,1,0.014993229880928993,0.016633840277791023,37,1,0.0008150230278261006,0.003281516255810857,333,1,0.0015075330156832933,0.0015447306213900447,298
76,1.52,46,88,1,0.02491375245153904,0.02918219566345215,27,1,0.013451134786009789,0.017098024487495422,41,1,0.000691705965436995,0.0031863776966929436,372,1,0.0008637809078209102,0.004230591002851725,265
77,1.54,46,88,1,0.02491375245153904,0.02918219566345215,27,1,0.013451134786009789,0.017098024487495422,41,1,0.000691705965436995,0.0031863776966929436,372,1,0.0008637809078209102,0.004230591002851725,265
78,1.56,47,89,1,0.0215684175491333,0.025436166673898697,40,1,0.014721505343914032,0.019501470029354095,39,1,0.0014252435648813844,0.0045587653294205666,344,1,0.001065945136360824,0.0019437683513388038,266
79,1.58,47,89,1,0.0215684175491333,0.025436166673898697,40,1,0.014721505343914032,0.019501470029354095,39,1,0.0014252435648813844,0.0045587653294205666,344,1,0.001065945136360824,0.0019437683513388038,266
80,1.6,48,90,1,0.018659837543964386,0.021582921966910362,61,1,0.015619151294231415,0.020278647541999817,36,1,0.0014619153225794435,0.005956421606242657,337,1,0.0014001375529915094,0.0018897465197369456,269
81,1.62,49,91,1,0.024653151631355286,0.02704974077641964,23,1,0.01841546781361103,0.01997140608727932,45,1,0.0011187741765752435,0.0076804328709840775,352,1,0.0010915078455582261,0.004993758630007505,257
82,1.64,49,91,1,0.024653151631355286,0.02704974077641964,23,1,0.01841546781361103,0.01997140608727932,45,1,0.0011187741765752435,0.0076804328709840775,352,1,0.0010915078455582261,0.004993758630007505,257
83,1.66,50,92,1,0.018740221858024597,0.020980870351195335,59,1,0.015055801719427109,0.015747351571917534,45,1,0.0004955829936079681,0.0037274069618433714,339,1,0.0010221966076642275,0.003923530224710703,248
84,1.68,50,92,1,0.018740221858024597,0.020980870351195335,59,1,0.015055801719427109,0.015747351571917534,45,1,0.0004955829936079681,0.0037274069618433714,339,1,0.0010221966076642275,0.003923530224710703,248
85,1.7,51,93,1,0.01927938312292099,0.02205374836921692,57,1,0.017125139012932777,0.01842963695526123,47,1,0.0006915093981660903,0.0013062073849141598,326,1,0.0010907575488090515,0.003003522055223584,268
86,1.72,52,94,1,0.01765216514468193,0.019969474524259567,66,1,0.015946051105856895,0.01805746741592884,39,1,0.001045870129019022,0.004466190934181213,359,1,0.0005051800399087369,0.0049190097488462925,257
87,1.74,52,94,1,0.01765216514468193,0.019969474524259567,66,1,0.015946051105856895,0.01805746741592884,39,1,0.001045870129019022,0.004466190934181213,359,1,0.0005051800399087369,0.0049190097488462925,257
88,1.76,53,95,1,0.018154239282011986,0.02047109231352806,65,1,0.015212555415928364,0.01709616929292679,36,1,0.0006616098107770085,0.006423163693398237,367,1,0.0011071659391745925,0.0031843376345932484,244
89,1.78,53,95,1,0.018154239282011986,0.02047109231352806,65,1,0.015212555415928364,0.01709616929292679,36,1,0.0006616098107770085,0.006423163693398237,367,1,0.0011071659391745925,0.0031843376345932484,244
90,1.8,54,96,1,0.017201650887727737,0.019467243924736977,70,1,0.014468635432422161,0.01624736189842224,40,1,0.0012465239269658923,0.0041113789193332195,311,1,0.0008128482149913907,0.0019488247344270349,262
91,1.82,55,97,1,0.017228057608008385,0.019530989229679108,75,1,0.015037952922284603,0.015702441334724426,39,1,0.001875203917734325,0.0050930422730743885,330,1,0.0004930996801704168,0.004679108504205942,231
92,1.84,55,97,1,0.017228057608008385,0.019530989229679108,75,1,0.015037952922284603,0.015702441334724426,39,1,0.001875203917734325,0.0050930422730743885,330,1,0.0004930996801704168,0.004679108504205942,231
93,1.86,56,98,1,0.019832732155919075,0.022284211590886116,61,1,0.020492469891905785,0.021603474393486977,25,1,0.0013734488748013973,0.004559782333672047,340,1,0.0008637014543637633,0.004522000439465046,225
94,1.88,56,98,1,0.019832732155919075,0.022284211590886116,61,1,0.020492469891905785,0.021603474393486977,25,1,0.0013734488748013973,0.004559782333672047,340,1,0.0008637014543637633,0.004522000439465046,225
95,1.9,57,99,1,0.017252936959266663,0.0215266365557909,78,1,0.011944398283958435,0.012214266695082188,56,1,0.0008346892427653074,0.006152594927698374,269,1,0.0012357790255919099,0.012140177190303802,251
96,1.92,58,100,1,0.019148699939250946,0.02101268246769905,62,1,0.023334559053182602,0.0245050135999918,30,1,0.0005113098304718733,0.0033998992294073105,262,1,0.0011141172144562006,0.0024073882959783077,257
97,1.94,58,100,1,0.019148699939250946,0.02101268246769905,62,1,0.023334559053182602,0.0245050135999918,30,1,0.0005113098304718733,0.0033998992294073105,262,1,0.0011141172144562006,0.0024073882959783077,257
98,1.96,59,101,1,0.015525557100772858,0.017775965854525566,81,1,0.02215583063662052,0.02381419576704502,39,1,0.0010274563683196902,0.0036287775728851557,248,1,0.0004515920008998364,0.003028430975973606,254
99,1.98,59,101,1,0.015525557100772858,0.017775965854525566,81,1,0.02215583063662052,0.02381419576704502,39,1,0.0010274563683196902,0.0036287775728851557,248,1,0.0004515920008998364,0.003028430975973606,254
100,2.0,60,102,1,0.012249025516211987,0.014512194320559502,104,1,0.020373154431581497,0.021833036094903946,47,1,0.0006536001455970109,0.0014843882527202368,255,1,0.0013368930667638779,0.0017533431528136134,235
101,2.02,61,103,1,0.00925376545637846,0.010703335516154766,116,1,0.020420663058757782,0.021870173513889313,44,1,0.0007157070795074105,0.004798426292836666,235,1,0.0016731075011193752,0.003370587946847081,274
102,2.04,61,103,1,0.00925376545637846,0.010703335516154766,116,1,0.020420663058757782,0.021870173513889313,44,1,0.0007157070795074105,0.004798426292836666,235,1,0.0016731075011193752,0.003370587946847081,274
103,2.06,62,104,1,0.009541760198771954,0.010984835214912891,107,1,0.02638275735080242,0.027825526893138885,8,1,0.000567793205846101,0.010983208194375038,200,1,0.0012642067158594728,0.006420481018722057,304
104,2.08,62,104,1,0.009541760198771954,0.010984835214912891,107,1,0.02638275735080242,0.027825526893138885,8,1,0.000567793205846101,0.010983208194375038,200,1,0.0012642067158594728,0.006420481018722057,304
105,2.1,63,105,1,0.008086695335805416,0.009056146256625652,114,1,0.029983654618263245,0.031490568071603775,1,1,0.0009038939024321735,0.005732097662985325,178,1,0.0006832023500464857,0.005665638018399477,305
106,2.12,64,106,1,0.005756492260843515,0.006721562705934048,129,0,0.032798491418361664,0.03434671834111214,0,1,0.0016393255209550261,0.0033911513164639473,129,1,0.0008423650870099664,0.005883254576474428,333
107,2.14,64,106,1,0.005756492260843515,0.006721562705934048,129,0,0.032798491418361664,0.03434671834111214,0,1,0.0016393255209550261,0.0033911513164639473,129,1,0.0008423650870099664,0.005883254576474428,333
108,2.16,65,107,1,0.006934842560440302,0.008276124484837055,119,1,0.026326583698391914,0.027449071407318115,11,1,0.0015197338070720434,0.002456430811434984,150,1,0.001119296532124281,0.0036243756767362356,293
109,2.18,65,107,1,0.006934842560440302,0.008276124484837055,119,1,0.026326583698391914,0.027449071407318115,11,1,0.0015197338070720434,0.002456430811434984,150,1,0.001119296532124281,0.0036243756767362356,293
110,2.2,66,108,1,0.013539914041757584,0.014598652720451355,78,1,0.024058803915977478,0.03184566646814346,30,1,0.0013506413670256734,0.0045470139011740685,165,1,0.00044613907812163234,0.002600190695375204,240
111,2.22,67,109,1,0.006005963310599327,0.007571878843009472,144,1,0.019430113956332207,0.02050675079226494,46,1,0.00135078898165375,0.007448254618793726,215,1,0.0007375820423476398,0.0037625348195433617,271
112,2.24,67,109,1,0.006005963310599327,0.007571878843009472,144,1,0.019430113956332207,0.02050675079226494,46,1,0.00135078898165375,0.007448254618793726,215,1,0.0007375820423476398,0.0037625348195433617,271
113,2.26,68,110,1,0.006076086778193712,0.008223372511565685,141,1,0.01896413043141365,0.02009928598999977,35,1,0.001027213060297072,0.0036145178601145744,225,1,0.0016243361169472337,0.011475449427962303,248
114,2.28,68,110,1,0.006076086778193712,0.008223372511565685,141,1,0.01896413043141365,0.02009928598999977,35,1,0.001027213060297072,0.0036145178601145744,225,1,0.0016243361169472337,0.011475449427962303,248
115,2.3,69,111,1,0.00508077209815383,0.0070060137659311295,134,1,0.02046032063663006,0.02182787097990513,30,1,0.0008614363614469767,0.005034402944147587,184,1,0.001558399060741067,0.01122257485985756,262
116,2.32,70,112,1,0.004521755035966635,0.005830468609929085,154,1,0.02093169465661049,0.02216966450214386,27,1,0.001822125632315874,0.0023918182123452425,165,1,0.0016742422012612224,0.011118522845208645,228
117,2.34,70,112,1,0.004521755035966635,0.005830468609929085,154,1,0.02093169465661049,0.02216966450214386,27,1,0.001822125632315874,0.0023918182123452425,165,1,0.0016742422012612224,0.011118522845208645,228
118,2.36,71,113,1,0.0071892570704221725,0.009767953306436539,161,1,0.021632250398397446,0.022965099662542343,19,1,0.0007712216465733945,0.0030519631691277027,184,1,0.0006399999838322401,0.00642686802893877,221
119,2.38,71,113,1,0.0071892570704221725,0.009767953306436539,161,1,0.021632250398397446,0.022965099662542343,19,1,0.0007712216465733945,0.0030519631691277027,184,1,0.0006399999838322401,0.00642686802893877,221
120,2.4,72,114,1,0.007283238228410482,0.010387144982814789,168,1,0.02163703367114067,0.022730156779289246,18,1,0.0007152682519517839,0.004761827178299427,174,1,0.0009239428909495473,0.010159386321902275,249
121,2.42,73,115,1,0.006429876200854778,0.010081080719828606,179,1,0.022394442930817604,0.023223403841257095,17,1,0.0022382335737347603,0.008235566318035126,157,1,0.0019895441364496946,0.009364512749016285,260
122,2.44,73,115,1,0.006429876200854778,0.010081080719828606,179,1,0.022394442930817604,0.023223403841257095,17,1,0.0022382335737347603,0.008235566318035126,157,1,0.0019895441364496946,0.009364512749016285,260
123,2.46,74,116,1,0.007092422805726528,0.010338343679904938,145,1,0.02529655024409294,0.026855168864130974,9,1,0.004691304173320532,0.009199326857924461,145,1,0.0010149587178602815,0.00899948924779892,242
124,2.48,74,116,1,0.007092422805726528,0.010338343679904938,145,1,0.02529655024409294,0.026855168864130974,9,1,0.004691304173320532,0.009199326857924461,145,1,0.0010149587178602815,0.00899948924779892,242
125,2.5,75,117,1,0.009543453343212605,0.013822702690958977,166,1,0.022183939814567566,0.023868659511208534,19,1,0.0018141252221539617,0.008528279140591621,162,1,0.001253420952707529,0.004848463926464319,265
126,2.52,76,118,1,0.010011296719312668,0.012239960953593254,200,1,0.019849276170134544,0.020859872922301292,35,1,0.000911284820176661,0.005917053669691086,179,1,0.0007366891368292272,0.005712668411433697,273
127,2.54,76,118,1,0.010011296719312668,0.012239960953593254,200,1,0.019849276170134544,0.020859872922301292,35,1,0.000911284820176661,0.005917053669691086,179,1,0.0007366891368292272,0.005712668411433697,273
128,2.56,77,119,1,0.008316111750900745,0.00875325407832861,207,1,0.017898261547088623,0.01869383081793785,45,1,0.0011598003329709172,0.0026487873401492834,207,1,0.0005059840623289347,0.00260606175288558,297
129,2.58,77,119,1,0.008316111750900745,0.00875325407832861,207,1,0.017898261547088623,0.01869383081793785,45,1,0.0011598003329709172,0.0026487873401492834,207,1,0.0005059840623289347,0.00260606175288558,297
130,2.6,78,120,1,0.008592742495238781,0.009855974465608597,203,1,0.01828301139175892,0.019020086154341698,40,1,0.0011213164543733,0.004401312675327063,198,1,0.00035720327286981046,0.008267266675829887,274
131,2.62,79,121,1,0.007947738282382488,0.011569330468773842,199,1,0.01885858178138733,0.019405372440814972,38,1,0.00781418289989233,0.01941618323326111,103,1,0.0010469842236489058,0.0036320730578154325,191
132,2.64,79,121,1,0.007947738282382488,0.011569330468773842,199,1,0.01885858178138733,0.019405372440814972,38,1,0.00781418289989233,0.01941618323326111,103,1,0.0010469842236489058,0.0036320730578154325,191
133,2.66,80,122,1,0.01029112283140421,0.01763264648616314,166,1,0.0266835018992424,0.027000751346349716,6,0,0.03205259144306183,0.03736294060945511,0,1,0.005349233280867338,0.008650221861898899,130
134,2.68,80,122,1,0.01029112283140421,0.01763264648616314,166,1,0.0266835018992424,0.027000751346349716,6,0,0.03205259144306183,0.03736294060945511,0,1,0.005349233280867338,0.008650221861898899,130
