variant,kind,frame,eval_time_s,leg_box_sdf_min_m,leg_box_sdf_arg,hand_box_sdf_min_m,hand_box_sdf_arg,leg_object_contact_count,hand_object_contact_count,object_floor_contact_count,leg_object_contact_min_dist_m,hand_object_contact_min_dist_m,object_bottom_proxy_m,object_z_m
E081_box025_p2_legobj,sim,46,0.92,0.03332780811057252,lf3,-0.00818686110843915,lh,0,1,1,,-0.00818686110843915,-0.09113795531988145,0.37806204468011856
E081_box025_p2_legobj,sim,47,0.94,0.03361525872980737,lf3,-0.007895308902745271,lh,0,2,4,,-0.007895308902745271,-0.09388437343835832,0.3753156265616417
E081_box025_p2_legobj,sim,48,0.96,0.0335766706114718,lf3,-0.007414931917225878,lh,0,2,4,,-0.007414931917225878,-0.09390997363328935,0.37529002636671066
E081_box025_p2_legobj,sim,49,0.98,0.03337572194930966,lf3,-0.006878008639262481,lh,0,2,3,,-0.006878008639262481,-0.09339303745031358,0.37580696254968643
E081_box025_p2_legobj,sim,50,1.0,0.03312483940471795,lf3,-0.00636250047244348,lh,0,2,2,,-0.00636250047244348,-0.0928497336626053,0.3763502663373947
E081_box025_p2_legobj,sim,51,1.02,0.03317922227737175,lf3,-0.005840659666229278,lh,0,2,2,,-0.005840659666229278,-0.09230702592134477,0.37689297407865524
E081_box025_p2_legobj,sim,52,1.04,0.03344604151114356,lf3,-0.005331548281391388,lh,0,2,2,,-0.005331548281391388,-0.0917888752937317,0.3774111247062683
E081_box025_p2_legobj,sim,53,1.06,0.033564332097869305,lf2,-0.004852637797637796,lh,0,2,2,,-0.004852637797637796,-0.09127063525915147,0.37792936474084854
E081_box025_p2_legobj,sim,54,1.08,0.03296154085054876,lf2,-0.004066894693120063,rh,0,2,2,,-0.004066894693120063,-0.09096771700382233,0.37823228299617767
E081_box025_p2_legobj,sim,55,1.1,0.03248081616473004,lf2,-0.0038591276172043193,rh,0,2,2,,-0.0038591276172043193,-0.09080439282655717,0.37839560717344284
E081_box025_p2_legobj,sim,56,1.12,0.032410827119221004,lf2,-0.0034455200262786395,rh,0,2,2,,-0.0034455200262786395,-0.09064921958446504,0.37855078041553497
E081_box025_p2_legobj,sim,57,1.14,0.03253981381561339,lf2,-0.0025419261422758993,rh,0,2,1,,-0.0025419261422758993,-0.0905388615846634,0.3786611384153366
E081_box025_p2_legobj,sim,58,1.16,0.032667775504807324,lf2,-0.001504682781803282,rh,0,2,2,,-0.001504682781803282,-0.09076013637781144,0.37843986362218857
E081_box025_p2_legobj,sim,59,1.18,0.03332377510250845,lf2,-0.0007150817124414038,rh,0,2,2,,-0.0007150817124414038,-0.09076427145004273,0.3784357285499573
E081_box025_p2_legobj,sim,60,1.2,0.03428174531336909,lf2,-0.00020024930785601802,lh,0,2,2,,-0.00020024930785601802,-0.09111268295049668,0.3780873170495033
E081_box025_p2_legobj,sim,61,1.22,0.03536594560723922,lf2,-0.0006241865168444966,lh,0,1,2,,-0.0006241865168444966,-0.0919293336391449,0.3772706663608551
E081_box025_p2_legobj,sim,62,1.24,0.03753465818054231,lf2,-0.0027171668619647843,rh,0,2,4,,-0.0027171668619647843,-0.09357795341014863,0.3756220465898514
E081_box025_p2_legobj,sim,63,1.26,0.04127478716649786,lf2,-0.0029524854683569274,rh,0,1,4,,-0.0029524854683569274,-0.09355661494731904,0.37564338505268097
E081_box025_p2_legobj,sim,64,1.28,0.04536438345722155,lf2,-0.0016699642909176055,rh,0,2,3,,-0.0016699642909176055,-0.09319096280336381,0.3760090371966362
E081_box025_p2_legobj,sim,65,1.3,0.050653227778795724,lf2,-0.0011625390429819277,lh,0,1,3,,-0.0011625390429819277,-0.0928821734905243,0.3763178265094757
E081_box025_p2_legobj,sim,66,1.32,0.05324169126333584,lf2,-0.0009258998538750479,rh,0,1,3,,-0.0009258998538750479,-0.09260739607810975,0.37659260392189026
E081_box025_p2_legobj,sim,67,1.34,0.05456873843362992,lf2,-0.0013176289000093183,lh,0,2,4,,-0.0013176289000093183,-0.09243073536157609,0.3767692646384239
E081_box025_p2_legobj,sim,68,1.36,0.05570667555578652,lf3,-0.002562310656599523,lh,0,2,3,,-0.002562310656599523,-0.09208198113441468,0.3771180188655853
E081_box025_p2_legobj,sim,69,1.38,0.05652305143606901,lf3,-0.003417728067695594,lh,0,2,2,,-0.003417728067695594,-0.09155713988542558,0.37764286011457443
E081_box025_p2_legobj,sim,70,1.4,0.058638958313737506,lf3,-0.003789845865824884,lh,0,2,1,,-0.003789845865824884,-0.09103733522891999,0.37816266477108
E081_box025_p2_legobj,sim,71,1.42,0.061435291556981526,lf3,-0.004209378581188319,lh,0,2,2,,-0.004209378581188319,-0.0902809150338173,0.3789190849661827
E081_box025_p2_legobj,sim,72,1.44,0.06349047865754537,lf3,-0.005019676295543132,rh,0,2,1,,-0.005019676295543132,-0.08868344349861146,0.38051655650138855
E081_box025_p2_legobj,sim,73,1.46,0.06546185036047164,lf3,-0.0057664270188652195,rh,0,2,1,,-0.0057664270188652195,-0.08717867208719254,0.38202132791280746
E081_box025_p2_legobj,sim,74,1.48,0.06695062086913289,lf3,-0.006100679425821057,rh,0,2,2,,-0.006100679425821057,-0.0859483726143837,0.3832516273856163
E081_box025_p2_legobj,sim,75,1.5,0.06821887358376827,lf3,-0.005764661368258275,rh,0,2,1,,-0.005764661368258275,-0.08419189078807832,0.3850081092119217
E081_box025_p2_legobj,sim,76,1.52,0.0690668253008569,lf3,-0.0049184148026275715,rh,0,2,1,,-0.0049184148026275715,-0.08226233942508698,0.386937660574913
E081_box025_p2_legobj,sim,77,1.54,0.06941678429793742,lf3,-0.0041399341891894675,rh,0,2,0,,-0.0041399341891894675,-0.08009454084634782,0.3891054591536522
E081_box025_p2_legobj,sim,78,1.56,0.06887024156054374,lf3,-0.003933294728741835,rh,0,2,1,,-0.003933294728741835,-0.07883025182485581,0.3903697481751442
E081_box025_p2_legobj,sim,79,1.58,0.06831977708311301,lf3,-0.0035156849173943044,rh,0,2,1,,-0.0035156849173943044,-0.076332206261158,0.392867793738842
E081_box025_p2_legobj,sim,80,1.6,0.06841928751537904,lf3,-0.002451767550280662,lh,0,2,0,,-0.002451767550280662,-0.07365448249578477,0.39554551750421524
E081_box025_p2_legobj,sim,81,1.62,0.07334215322129216,lf3,-0.002004257919462807,lh,0,2,0,,-0.002004257919462807,-0.07174660487174989,0.3974533951282501
E081_box025_p2_legobj,sim,82,1.64,0.07925439516461195,lf3,-0.0017902934475742122,lh,0,1,1,,-0.0017902934475742122,-0.07041524572372437,0.39878475427627563
E081_box025_p2_legobj,sim,83,1.66,0.08618295471583359,lf3,-0.002123242263910155,lh,0,2,0,,-0.002123242263910155,-0.06952858192920686,0.39967141807079315
E081_box025_p2_legobj,sim,84,1.68,0.09261406594444585,lf3,-0.0024054333906807918,lh,0,2,0,,-0.0024054333906807918,-0.06886854244470597,0.40033145755529403
E081_box025_p2_legobj,sim,85,1.7,0.09888068691634813,lf3,-0.0029503180606930274,lh,0,1,0,,-0.0029503180606930274,-0.06826323492527009,0.4009367650747299
E081_box025_p2_legobj,sim,86,1.72,0.0978542762214587,right_thigh_collision,-0.0040190042914883956,lh,0,1,0,,-0.0040190042914883956,-0.06756236625909806,0.40163763374090194
E081_box025_p2_legobj,sim,87,1.74,0.08564377450530052,rf2,-0.004961166264332309,lh,0,1,0,,-0.004961166264332309,-0.06660552544593812,0.4025944745540619
E081_box025_p2_legobj,sim,88,1.76,0.06956740954121421,rf2,-0.0051089993236274195,lh,0,1,1,,-0.0051089993236274195,-0.0653078578233719,0.4038921421766281
E081_box025_p2_legobj,sim,89,1.78,0.05512793685373494,rf2,-0.004293072370372034,lh,0,1,1,,-0.004293072370372034,-0.06283753587007523,0.40636246412992477
E081_box025_p2_legobj,sim,90,1.8,0.047909151571170115,rf2,-0.002982889226562327,lh,0,1,1,,-0.002982889226562327,-0.05960563046932221,0.4095943695306778
E081_box025_p2_legobj,sim,91,1.82,0.04966165282741598,rf2,-0.002421763881731445,rh,0,2,0,,-0.002421763881731334,-0.055944556725025185,0.4132554432749748
E081_box025_p2_legobj,sim,92,1.84,0.049400476859338786,right_thigh_collision,-0.0035540381658321213,rh,0,2,0,,-0.0035540381658321213,-0.0528721757054329,0.4163278242945671
E081_box025_p2_legobj,sim,93,1.86,0.04596776463597438,right_linkage_brace_collision,-0.0012402941467429957,lh,0,2,0,,-0.0012402941467429957,-0.05017917079925538,0.4190208292007446
E081_box025_p2_legobj,sim,94,1.88,0.039228355360854866,right_linkage_brace_collision,-0.0015423201195020747,lh,0,1,0,,-0.0015423201195020747,-0.04808765126466752,0.4211123487353325
E081_box025_p2_legobj,sim,95,1.9,0.031619019982607716,right_linkage_brace_collision,-0.0017247072430063431,lh,0,1,0,,-0.0017247072430063431,-0.046575369668006905,0.4226246303319931
E081_box025_p2_legobj,sim,96,1.92,0.022487926895099347,right_linkage_brace_collision,-0.0018759526583485148,lh,0,1,0,,-0.0018759526583485148,-0.045432681572437295,0.4237673184275627
E081_box025_p2_legobj,sim,97,1.94,0.01232755460569776,right_linkage_brace_collision,-0.0019461736088466491,lh,0,1,0,,-0.0019461736088466491,-0.04466377420425416,0.42453622579574585
E081_box025_p2_legobj,sim,98,1.96,0.0006452361916616522,right_linkage_brace_collision,-0.002313852185998014,lh,0,1,0,,-0.002313852185998014,-0.04403154028654099,0.425168459713459
E081_box025_p2_legobj,sim,99,1.98,-0.011679643622445196,right_linkage_brace_collision,-0.0026143167614564172,lh,1,2,0,-0.01167964362244503,-0.0026143167614564172,-0.04349361581802369,0.4257063841819763
E081_box025_p2_legobj,sim,100,2.0,-0.011532477361894639,right_linkage_brace_collision,5.555264505795188e-05,lh,1,0,0,-0.011532477361894639,,-0.04029251856803895,0.42890748143196106
E081_box025_p2_legobj,sim,101,2.02,-0.007569500158127046,right_linkage_brace_collision,-0.002955533719621775,rh,1,1,0,-0.007569500158127046,-0.002955533719621775,-0.03666495008468629,0.4325350499153137
E081_box025_p2_legobj,sim,102,2.04,-0.0030988693662310773,right_linkage_brace_collision,-0.00478125045651058,rh,1,1,0,-0.0030988693662312994,-0.004781250456510691,-0.034238035213947304,0.4349619647860527
E081_box025_p2_legobj,sim,103,2.06,0.0011475863971205091,right_linkage_brace_collision,-0.006354500358131912,rh,0,1,0,,-0.006354500358131912,-0.03308288974761964,0.43611711025238037
E081_box025_p2_legobj,sim,104,2.08,0.005283578982859777,right_linkage_brace_collision,-0.007251851459907935,rh,0,2,0,,-0.007251851459907935,-0.03298209829330445,0.43621790170669555
E081_box025_p2_legobj,sim,105,2.1,0.00567858368615403,right_thigh_collision,-0.006983304302706453,rh,0,2,0,,-0.006983304302706453,-0.03388332052230836,0.43531667947769165
E081_box025_p2_legobj,sim,106,2.12,0.007549349628860218,right_thigh_collision,-0.0054346541041673385,rh,0,1,0,,-0.0054346541041673385,-0.03550955874919892,0.4336904412508011
E081_box025_p2_legobj,sim,107,2.14,0.0083064534772792,right_thigh_collision,-0.0043552944735703175,lh,0,2,0,,-0.0043552944735703175,-0.03700441343784333,0.4321955865621567
E081_box025_p2_legobj,sim,108,2.16,0.009055997331521841,right_thigh_collision,-0.006580412903341562,lh,0,1,0,,-0.006580412903341562,-0.03854426963329316,0.43065573036670685
E081_box025_p2_legobj,sim,109,2.18,0.008899298517518466,right_thigh_collision,-0.007084043690271838,lh,0,1,0,,-0.007084043690271838,-0.03995979799032212,0.4292402020096779
E081_box025_p2_legobj,sim,110,2.2,0.007807358278859582,right_thigh_collision,-0.00623681482556461,lh,0,1,0,,-0.00623681482556461,-0.04104576481580735,0.42815423518419266
E081_box025_p2_legobj,sim,111,2.22,0.005843913156770901,right_thigh_collision,-0.0045194511050240666,lh,0,2,0,,-0.0045194511050240666,-0.04176724178791047,0.42743275821208954
E081_box025_p2_legobj,sim,112,2.24,0.0053167243532015115,right_thigh_collision,-0.0066651189122596405,rh,0,2,0,,-0.0066651189122596405,-0.04236313922405244,0.42683686077594757
E081_box025_p2_legobj,sim,113,2.26,0.005915415817791196,right_thigh_collision,-0.00739688041801613,rh,0,2,0,,-0.00739688041801613,-0.042724030447006234,0.42647596955299377
E081_box025_p2_legobj,sim,114,2.28,0.007565053986859686,right_thigh_collision,-0.0064847214235333045,rh,0,1,0,,-0.0064847214235333045,-0.043001251649856576,0.42619874835014343
E081_box025_p2_legobj,sim,115,2.3,0.008112921441090496,rf3,-0.004422015106570046,rh,0,1,0,,-0.004422015106570046,-0.04314448161125184,0.42605551838874817
E081_box025_p2_legobj,sim,116,2.32,0.005194432900179295,rf3,-0.0012970354892382213,rh,0,1,0,,-0.0012970354892382213,-0.04332082195281983,0.4258791780471802
E081_box025_p2_legobj,sim,117,2.34,0.0009635752993428824,rf3,0.001890179227655206,rh,0,0,0,,,-0.043686272931098946,0.42551372706890106
E081_box025_p2_legobj,sim,118,2.36,-0.005368934084083283,rf3,0.00015124039858870064,lh,2,0,1,-0.005368934084083283,,-0.044424439203739174,0.42477556079626083
E081_box025_p2_legobj,sim,119,2.38,-0.00817765029451167,rf3,-0.004285730973036764,lh,1,1,1,-0.00817765029451167,-0.004285730973036764,-0.044802951049804696,0.4243970489501953
E081_box025_p2_legobj,sim,120,2.4,-0.006509281638767068,rf3,-0.0058746182462902224,lh,1,1,0,-0.006509281638767068,-0.0058746182462902224,-0.04502281023263932,0.4241771897673607
E081_box025_p2_legobj,sim,121,2.42,-0.0017833748699576059,rf3,-0.006000373330185674,lh,1,1,0,-0.0017833748699576059,-0.006000373330185674,-0.04501547886133195,0.42418452113866806
E081_box025_p2_legobj,sim,122,2.44,0.004457860092128456,rf3,-0.005358837271261865,lh,0,1,0,,-0.005358837271261865,-0.04494435561895371,0.4242556443810463
E081_box025_p2_legobj,sim,123,2.46,0.0066500342604842765,rf3,-0.004397797888023983,lh,0,2,0,,-0.004397797888023983,-0.04571455193758012,0.4234854480624199
E081_box025_p2_legobj,sim,124,2.48,0.007894579387609062,right_thigh_collision,-0.004024238831397145,lh,0,2,0,,-0.004024238831397145,-0.047310943138599404,0.4218890568614006
E081_box025_p2_legobj,sim,125,2.5,0.004521947989953039,rf3,-0.004713517165112827,lh,0,2,0,,-0.004713517165112827,-0.04922149552106858,0.4199785044789314
E081_box025_p2_legobj,sim,126,2.52,-0.0018108503604489191,rf3,-0.005097216984278688,lh,1,1,0,-0.0018108503604489191,-0.005097216984278688,-0.051579529774189004,0.417620470225811
E081_box025_p2_legobj,sim,127,2.54,-0.0047908599812154186,rf3,-0.005487892929551,lh,1,1,0,-0.004790859981215363,-0.005487892929551,-0.053635226917266854,0.41556477308273315
E081_box025_p2_legobj,sim,128,2.56,-0.008066295014388433,rf3,-0.005105214194596877,lh,1,1,0,-0.008066295014388433,-0.005105214194596877,-0.05516200734376908,0.4140379926562309
E081_box025_p2_legobj,sim,129,2.58,-0.006879279165384218,rf3,-0.004759853259515015,lh,1,2,0,-0.006879279165384162,-0.004759853259515015,-0.05635392142534257,0.41284607857465744
E081_box025_p2_legobj,sim,130,2.6,-0.0022885865366324932,rf3,-0.005047641479318257,rh,1,2,0,-0.0022885865366324932,-0.005047641479318257,-0.057163494062423714,0.4120365059375763
E081_box025_p2_legobj,sim,131,2.62,0.005305343431600111,rf3,-0.004542957761729541,rh,0,1,1,,-0.004542957761729541,-0.0572042114853859,0.4119957885146141
E081_box025_p2_legobj,sim,132,2.64,0.01312740387240207,right_thigh_collision,-0.0034943056351463136,rh,0,2,1,,-0.0034943056351463136,-0.05683883501291276,0.41236116498708725
E081_box025_p2_legobj,sim,133,2.66,0.017110172699219876,right_thigh_collision,-0.0021404763471151306,rh,0,2,1,,-0.0021404763471151306,-0.054985577595233925,0.4142144224047661
E081_box025_p2_legobj,sim,134,2.68,0.0201227542755592,right_thigh_collision,-0.0012268244341019502,lh,0,2,0,,-0.0012268244341019502,-0.05233540607690812,0.4168645939230919
E081_box025_p2_legobj,sim,135,2.7,0.021900826654032694,right_thigh_collision,-0.0016840147572160374,lh,0,2,0,,-0.0016840147572160374,-0.05096063984632493,0.4182393601536751
E081_box025_p2_legobj,sim,136,2.72,0.02250607768082579,right_thigh_collision,-0.002210537173151242,lh,0,1,0,,-0.002210537173151242,-0.05058150960206986,0.41861849039793014
E081_box025_p2_legobj,sim,137,2.74,0.021404914459112294,right_thigh_collision,-0.0028864828694863537,lh,0,2,0,,-0.0028864828694863537,-0.050869340431690224,0.4183306595683098
E081_box025_p2_legobj,sim,138,2.76,0.02126956989118333,right_thigh_collision,-0.004599250955658177,lh,0,1,0,,-0.004599250955658177,-0.051638016831874856,0.41756198316812515
E081_box025_p2_legobj,sim,139,2.78,0.0209528264878076,right_thigh_collision,-0.0041609628681127525,lh,0,2,0,,-0.0041609628681127525,-0.05313051713705064,0.41606948286294937
E081_box025_p2_legobj,sim,140,2.8,0.02069803684993065,right_thigh_collision,-0.0037171687367265754,lh,0,2,0,,-0.0037171687367265754,-0.054664807748794564,0.41453519225120544
E081_box025_p2_legobj,sim,141,2.82,0.020060750598718362,right_thigh_collision,-0.0033661024967106684,lh,0,2,0,,-0.0033661024967106684,-0.056117946636676797,0.4130820533633232
E081_box025_p2_legobj,sim,142,2.84,0.01946586786379733,right_thigh_collision,-0.0033819338257955606,lh,0,2,0,,-0.0033819338257955606,-0.057656372320652016,0.411543627679348
E081_box025_p2_legobj,sim,143,2.86,0.019365137241795775,right_thigh_collision,-0.003355473520969446,lh,0,2,0,,-0.003355473520969446,-0.059527444076538094,0.4096725559234619
E081_box025_p2_legobj,sim,144,2.88,0.0195062138750891,right_thigh_collision,-0.0029622735810094364,lh,0,2,0,,-0.0029622735810094364,-0.06180651707649232,0.4073934829235077
E081_box025_p2_legobj,sim,145,2.9,0.020205015863881452,right_thigh_collision,-0.0024330081753765193,lh,0,2,0,,-0.0024330081753765193,-0.06458541227579118,0.40461458772420883
E081_box025_p2_legobj,sim,146,2.92,0.02107557736903231,right_thigh_collision,-0.0010695904794135874,lh,0,2,0,,-0.0010695904794135874,-0.06774403376579285,0.40145596623420715
E081_box025_p2_legobj,sim,147,2.94,0.01991590301234697,rf3,-0.0012731275996154118,lh,0,1,0,,-0.0012731275996154118,-0.07064630312919618,0.39855369687080383
E081_box025_p2_legobj,sim,148,2.96,0.01750690202578791,rf3,-0.0018530994812367002,lh,0,1,2,,-0.0018530994812367002,-0.07353581709861756,0.39566418290138244
E081_box025_p2_legobj,sim,149,2.98,0.016800313823406604,rf3,-0.0007496606842172376,lh,0,1,2,,-0.0007496606842172376,-0.0749569706439972,0.3942430293560028
E081_box025_p2_legobj,sim,150,3.0,0.017081573445610853,rf3,0.00014882695350125486,rh,0,0,1,,,-0.07518113626241685,0.39401886373758316
E081_box025_p2_legobj,sim,151,3.02,0.017067857535734268,rf3,-0.004015111674860031,rh,0,2,0,,-0.004015111674860031,-0.07529262675046922,0.3939073732495308
E081_box025_p2_legobj,sim,152,3.04,0.019066069023342312,rf3,-0.004343276307932312,rh,0,2,0,,-0.004343276307932312,-0.07640081865787507,0.39279918134212494
E081_box025_p2_legobj,sim,153,3.06,0.02172966675345884,rf3,-0.002767335630730186,rh,0,2,0,,-0.002767335630730186,-0.0779404215335846,0.3912595784664154
E081_box025_p2_legobj,sim,154,3.08,0.02511357597958613,rf3,-0.0004563038579004225,lh,0,2,1,,-0.0004563038579004225,-0.07968237472772599,0.389517625272274
E081_box025_p2_legobj,sim,155,3.1,0.031036525096877137,rf3,0.0006130718100456484,lh,0,0,0,,,-0.08016113413572312,0.3890388658642769
E081_box025_p2_legobj,sim,156,3.12,0.037498021299436746,rf3,-0.0024572920737785525,lh,0,1,0,,-0.0024572920737785525,-0.08129480702877045,0.38790519297122955
E081_box025_p2_legobj,sim,157,3.14,0.04469854273572877,rf3,-0.004011611790930139,lh,0,2,1,,-0.004011611790930139,-0.08326196147203446,0.38593803852796554
E081_box025_p2_legobj,sim,158,3.16,0.05282602744271698,rf3,-0.004700951527034883,lh,0,2,2,,-0.004700951527034883,-0.08582689089775086,0.38337310910224914
E081_box025_p2_legobj,sim,159,3.18,0.0617135719468997,rf3,-0.005131755776557792,lh,0,1,2,,-0.005131755776557792,-0.08760106040239335,0.38159893959760666
E081_box025_p2_legobj,sim,160,3.2,0.06975146493700984,rf3,-0.006222268205680739,lh,0,1,1,,-0.006222268205680739,-0.08916972054243089,0.3800302794575691
E081_box025_p2_legobj,sim,161,3.22,0.07815659320641483,rf3,-0.007536656525330657,lh,0,1,1,,-0.007536656525330657,-0.09051408095359803,0.378685919046402
